PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
127447165001002,304,2893,578,43,59,1,22,921
127585725001002,168,1164,746,234,43,43,66,1841
127577853001002,282,296,747,122,50,103,70,90
127755453001002,441,1363,263,17,15,51,68,1128
127756605001002,463,2302,689,110,5,104,33,195
127694717001002,537,2581,689,103,15,3,1,943
127798077001002,502,40,679,208,60,82,33,2509
127815101001002,422,1796,685,48,41,100,42,1261
127834813001002,547,348,459,177,43,43,9,1546
127810173001002,332,2064,659,123,16,0,69,809
127772221001002,168,1164,735,237,15,134,18,1501
127890813001002,343,409,432,0,60,126,41,1422
127886589001002,280,384,294,105,59,126,63,2241
128147581001002,304,1130,116,211,23,60,70,141
128501245001002,54,911,104,48,6,129,56,1620
126704637001002,223,1221,608,48,37,9,57,1486
126721085001002,280,1977,99,238,15,3,57,1877
126712765001002,258,2688,588,60,4,88,64,1190
126690109001002,151,1956,746,123,60,14,0,1105
126719741001002,280,2662,394,9,37,99,13,2522
126699517001002,215,1221,610,62,51,43,64,1311
126731517001002,474,2906,118,216,15,43,40,1971
126710653001002,230,1061,752,237,7,88,17,239
126699133001002,215,1107,689,48,36,113,76,2183
126696125001002,168,513,475,228,58,128,30,805
126717757001002,280,2688,610,89,49,43,64,1190
126725501001002,300,380,689,128,12,88,1,1208
126669949001002,27,2436,402,32,0,129,32,1950
126730429001002,15,2898,463,168,37,88,77,278
126733053001002,305,2803,260,48,52,73,42,1677
126687357001002,138,1482,634,208,12,43,1,762
126772733001002,92,2898,744,48,18,19,40,36
126797373001002,25,906,735,156,9,28,13,684
126773309001002,92,1861,479,46,8,57,36,2044
126775997001002,77,1221,588,208,60,135,13,1410
126789117001002,118,2077,117,103,28,43,27,157
126832445001002,550,428,294,31,47,128,11,963
126793021001002,224,932,647,132,44,100,14,2048
126779069001002,99,1003,9,113,9,110,77,1990
126809021001002,304,831,294,217,30,43,64,2534
126861181001002,139,2352,747,208,37,88,18,2521
126858621001002,240,1221,657,132,31,129,70,1258
126859197001002,223,2519,608,236,51,88,29,23
126852861001002,63,2429,459,209,60,129,68,1878
126879677001002,304,924,689,152,15,80,60,779
126873405001002,280,323,350,110,38,43,38,1840
126858173001002,240,831,294,211,29,22,37,2369
126867261001002,258,1164,747,237,25,43,63,1501
126862909001002,420,2898,747,43,5,129,57,1121
126887997001002,343,526,755,59,60,41,70,904
126859837001002,45,2772,519,161,26,100,13,1177
126885245001002,332,900,645,161,18,22,44,140
126860605001002,223,2688,588,118,37,136,64,1190
126935933001002,105,721,580,78,59,128,24,711
126956605001002,155,2688,610,105,40,91,64,1190
127018237001002,164,489,414,36,60,129,7,2204
126979773001002,290,346,261,43,59,128,21,1270
127001981001002,332,2572,579,225,10,79,42,1261
126948093001002,50,605,515,123,60,30,3,1420
126956733001002,223,2688,588,74,9,6,64,1190
127002045001002,332,1277,685,130,60,129,10,1261
126914301001002,47,2005,401,108,48,0,56,87
126963005001002,224,1326,625,177,15,85,23,1167
127039805001002,554,1385,427,36,15,43,68,732
127002621001002,332,1494,739,98,12,100,13,668
127031165001002,498,374,678,70,50,41,40,216
126959229001002,223,1221,634,37,33,22,13,1410
126944253001002,151,1435,122,145,15,43,18,501
126939709001002,138,1482,588,67,29,43,13,2185
126957117001002,223,699,263,124,37,6,18,1975
126985533001002,300,1828,735,208,8,49,51,2548
126913021001002,47,1502,459,131,7,77,40,580
126978365001002,280,1221,650,104,37,88,24,1410
126993725001002,304,1886,36,35,37,78,45,519
126935549001002,323,2688,677,25,37,88,64,1190
126942653001002,151,516,512,72,37,115,3,973
126905661001002,17,2679,746,164,28,122,77,1837
127005245001002,343,409,285,149,15,43,21,1422
126996349001002,304,2913,740,161,5,28,29,2392
126988797001002,435,2898,746,92,46,25,40,2412
127009917001002,343,1883,735,237,58,115,33,838
126968445001002,95,1078,735,161,8,56,13,1115
126913981001002,47,1789,653,43,43,128,26,1836
127020285001002,426,748,650,15,34,28,19,902
126990525001002,304,244,117,119,0,122,27,1625
127018557001002,417,2158,396,224,61,129,14,739
126978685001002,280,1348,735,27,37,64,13,2548
127058365001002,261,2287,555,54,19,20,74,1473
127057789001002,105,870,117,106,1,128,58,711
127075325001002,224,841,689,40,41,129,42,895
127094333001002,195,355,689,103,4,43,27,2252
127077885001002,258,2572,579,153,48,67,56,1261
127044861001002,27,615,689,123,4,91,72,356
127056189001002,474,2395,747,48,25,98,13,1744
127063933001002,151,1760,743,166,45,100,33,1615
127091069001002,304,2429,447,205,8,79,46,648
127088509001002,44,244,117,80,50,103,8,2287
127071293001002,301,428,294,228,15,95,25,323
127059133001002,142,2402,128,215,9,28,27,255
127060157001002,138,112,746,211,51,23,47,342
127260349001002,304,369,39,242,26,88,12,168
127247677001002,300,1828,735,7,22,103,13,2548
127331261001002,550,1003,9,232,60,12,77,1990
127175997001002,151,1277,685,225,43,91,71,1261
127132477001002,384,366,580,43,15,53,14,1377
127155005001002,516,1671,436,234,37,70,77,278
127200573001002,223,1962,676,237,44,100,41,2076
127198077001002,215,2688,610,192,14,19,64,1190
127145853001002,84,133,515,97,60,113,5,235
127326781001002,329,615,689,126,57,129,69,356
127122877001002,546,2898,752,208,8,22,72,688
127301245001002,427,618,689,208,30,89,13,2527
127155773001002,386,2898,746,53,5,47,9,1868
127236157001002,280,1,735,13,53,106,13,2548
127194941001002,215,2317,117,96,60,60,27,818
127142013001002,82,653,649,219,60,9,13,2378
127195581001002,215,2688,611,48,13,22,14,1190
127177533001002,290,516,758,72,37,30,61,973
127277629001002,343,1724,349,55,10,43,64,2014
127257981001002,174,283,747,135,2,121,57,2033
127195517001002,215,2688,590,12,11,62,64,1190
127166269001002,99,2688,588,235,7,88,64,1190
127252413001002,300,2688,371,85,11,33,47,1190
127233853001002,280,2688,588,48,8,136,32,1190
127213757001002,464,675,679,103,21,103,27,1377
127265405001002,304,578,285,71,37,50,43,433
127155197001002,92,2741,735,175,55,22,46,275
127262141001002,544,2599,118,141,39,43,40,1971
127316349001002,18,1047,445,208,26,129,33,140
127182397001002,151,1883,738,175,60,129,75,561
127289213001002,515,1413,733,43,50,15,35,1880
127155709001002,92,591,608,211,1,63,45,1842
127375229001002,323,1086,286,82,9,28,33,2218
127354109001002,151,939,738,237,41,128,47,1835
127379517001002,342,2893,578,49,50,103,27,921
127392637001002,153,667,747,241,8,22,77,1837
127403773001002,550,318,255,162,50,4,68,1241
127353661001002,428,1760,743,161,45,100,13,2081
127360445001002,223,1221,666,6,60,129,2,2247
127419709001002,92,1785,286,237,46,136,32,408
127444477001002,300,2558,402,110,60,67,41,1086
127412669001002,47,2286,638,208,23,22,77,1369
127463485001002,498,248,118,214,24,63,56,115
127426109001002,459,1858,735,208,60,4,13,352
127429181001002,499,1435,118,135,7,43,25,1479
127435645001002,224,2362,10,14,8,54,36,1703
127613757001002,27,1607,118,115,47,42,25,115
127559485001002,223,1033,679,237,36,71,33,207
127509949001002,195,1509,346,123,37,30,23,1995
127559293001002,223,400,401,237,37,78,58,2007
127537149001002,300,1277,685,48,8,95,1,1261
127563069001002,92,2038,111,110,28,88,76,404
127529597001002,92,1920,755,237,5,43,45,316
127531133001002,271,1090,459,131,44,88,40,1106
127474813001002,497,17,350,71,15,43,38,1899
127510973001002,9,355,689,43,15,43,63,2252
127487741001002,280,384,294,158,15,3,36,2241
127489277001002,17,1243,747,237,48,19,22,986
127564221001002,99,526,755,219,37,36,33,866
127533117001002,417,1663,746,234,41,98,18,1844
127483709001002,27,1003,9,204,15,43,2,1990
127551805001002,151,428,294,218,60,75,28,2508
127687229001002,427,97,747,174,8,22,29,1245
127649149001002,404,1765,98,195,48,100,33,1501
127630077001002,27,2898,752,213,35,22,13,739
127648893001002,432,1765,116,146,48,100,33,177
127640573001002,312,1515,333,2,60,129,64,1222
127641469001002,92,2429,447,176,47,103,13,1281
127658045001002,115,2556,345,10,60,129,37,2299
127670141001002,304,615,689,59,7,103,69,356
127645437001002,128,1708,261,175,46,53,28,1677
127721149001002,515,1920,747,48,46,98,6,61
127702013001002,27,480,746,10,60,32,77,358
127709693001002,99,1653,747,236,48,7,1,599
127702269001002,316,678,753,109,60,129,65,1076
127740605001002,304,699,288,48,6,13,64,1975
127738429001002,465,2029,402,211,38,50,37,998
127857661001002,224,2688,666,48,29,60,64,1190
127855869001002,92,2898,284,59,8,94,27,32
127801469001002,550,2834,304,235,60,129,70,412
127866749001002,343,761,689,221,15,102,69,152
127883581001002,280,2415,10,60,37,88,43,1725
127804605001002,523,529,191,31,59,114,27,900
127766909001002,92,1200,746,110,0,80,20,860
127894269001002,335,1863,1,3,40,91,50,1697
127846717001002,127,678,747,80,37,88,77,1076
127854845001002,304,384,294,48,26,12,36,972
127883453001002,280,1003,9,234,36,88,48,1990
127842749001002,503,1053,436,10,60,129,33,455
127881533001002,332,1920,286,226,48,131,62,320
127898877001002,151,932,690,22,60,24,42,884
127841085001002,441,2584,332,205,54,124,9,1273
127853117001002,189,318,255,43,8,22,23,1241
127779389001002,27,615,689,48,11,57,10,356
127777533001002,427,139,746,234,60,56,19,2373
126764541001002,47,564,638,93,14,42,58,1561
126882748001002,75,2519,628,208,37,88,17,2131
126782524001002,128,375,628,208,43,93,13,1319
126892604001002,525,669,747,161,50,103,2,2521
126732796001002,304,1400,733,14,37,123,13,1679
126807164001002,300,1828,747,237,12,33,21,310
127205884001002,223,1256,286,48,55,14,13,1941
126840380001002,266,2728,735,19,46,16,13,1071
127158076001002,99,1546,758,116,22,88,13,488
127630396001002,27,828,735,202,40,36,13,619
126750524001002,477,2417,294,151,43,63,13,1379
126761980001002,23,2220,741,11,60,129,61,1332
127354300001002,151,1760,748,237,29,100,54,489
126910652001002,27,2898,432,226,35,129,47,657
126751868001002,497,1252,763,161,18,56,13,662
126683388001002,306,2782,294,237,37,88,28,1968
126921916001002,84,1689,666,47,40,91,44,488
126771516001002,92,2381,128,208,30,29,13,623
127029948001002,459,2414,286,197,60,129,13,492
126953596001002,215,988,743,102,8,3,13,631
126958524001002,152,2071,286,159,37,88,13,1698
127173308001002,70,1037,427,44,37,88,13,2540
127509372001002,223,1343,763,100,37,88,14,137
127271484001002,332,614,284,204,44,91,13,222
127431292001002,180,522,753,7,60,11,53,500
127462972001002,147,2414,519,160,60,129,13,492
127206460001002,223,2519,628,162,37,88,51,1180
127375100001002,280,2429,453,237,7,131,13,440
127280252001002,343,1529,403,237,28,106,13,717
127187452001002,447,1587,689,208,1,30,13,1264
127371452001002,272,646,515,161,40,93,8,622
127719420001002,255,1531,411,75,40,91,13,632
127713148001002,252,1122,294,110,36,128,13,999
127824636001002,84,834,514,208,20,43,32,2082
127710204001002,94,2729,284,157,60,129,13,1806
127773948001002,151,2782,294,27,36,130,13,1968
127279356001002,544,1255,755,110,37,88,5,335
127757244001002,477,354,294,226,37,13,43,624
127811068001002,469,1360,395,208,45,88,31,1445
127889084001002,169,2673,753,195,60,129,13,1460
127869756001002,245,780,294,226,15,43,63,1591
128151484001002,65,452,757,161,47,43,13,2487
127714748001002,75,526,29,237,60,129,43,749
127735100001002,280,2623,412,199,15,43,5,2281
127567996001002,39,13,407,208,37,88,30,1041
126683516001002,99,2310,634,41,38,88,13,1174
126669628001002,250,2898,21,40,8,22,13,1206
126697532001002,193,618,625,208,61,22,13,271
126690812001002,151,898,735,208,25,100,18,2517
126827324001002,477,2886,708,208,25,43,60,2171
126803196001002,280,1458,753,170,9,28,39,609
126719420001002,280,1962,752,11,1,98,13,703
127203772001002,223,1632,407,2,22,88,13,2513
127081148001002,55,1458,755,237,9,55,13,609
127123132001002,7,2823,636,48,18,72,13,1212
127127484001002,436,2898,322,226,36,129,13,1206
127184252001002,486,2271,558,161,37,78,13,2464
127377148001002,300,2100,320,208,8,3,10,1558
127388796001002,454,1618,294,226,14,3,13,1716
126909564001002,27,311,630,35,16,129,13,1201
127079356001002,420,1343,284,237,48,100,32,2466
126928636001002,449,1343,260,237,22,91,13,2466
126974716001002,268,354,340,10,60,111,42,2004
127164732001002,333,2729,345,208,37,88,44,1806
127056188001002,92,2707,447,13,46,93,13,436
127041852001002,17,2644,294,211,22,2,5,769
126982972001002,280,2187,584,237,60,132,7,1343
127595836001002,258,1122,294,226,34,4,13,1226
127383932001002,106,2898,752,43,49,47,13,739
127352828001002,151,2374,413,174,28,100,13,1978
127762748001002,550,653,649,22,48,12,13,1529
127548860001002,280,724,735,218,47,129,46,275
127886140001002,332,1920,426,59,48,100,30,1978
127553980001002,280,1962,657,208,29,98,63,703
127638268001002,92,1221,432,233,60,61,13,2491
127767932001002,258,1385,284,13,15,71,13,2182
127554940001002,255,382,689,191,37,47,13,1332
127851196001002,280,1962,304,175,56,98,13,703
127623484001002,143,1089,648,48,60,129,18,1394
128018108001002,296,1078,111,207,37,88,13,636
128018172001002,529,103,755,89,37,88,29,1212
126927420001002,92,667,735,11,44,88,13,2182
127052732001002,92,2898,750,174,46,61,13,756
127629436001002,23,1442,304,56,10,98,13,1978
127895932001002,336,2355,689,212,37,86,13,1212
126744508001002,449,1758,735,188,48,100,46,275
126702332001002,512,2688,610,208,8,19,64,1190
126701756001002,223,1053,402,38,41,129,77,1979
126800252001002,505,2688,610,77,37,88,64,1190
126697660001002,63,1441,663,208,37,18,51,202
126744892001002,222,1663,747,234,37,48,77,331
126903100001002,554,2429,447,205,15,7,58,398
126987644001002,300,529,161,20,50,103,15,900
126960444001002,223,2862,294,174,37,37,42,2498
127038716001002,550,2826,111,195,7,88,64,2510
126952316001002,215,2688,588,48,60,36,16,1190
126938428001002,128,407,689,212,59,87,27,905
126980860001002,287,2429,459,61,15,130,33,1878
126908156001002,310,1403,436,237,37,88,67,1501
126891708001002,417,468,645,39,60,129,32,782
127123772001002,27,828,278,195,60,23,33,2376
127217148001002,530,354,294,132,60,71,70,553
127060924001002,151,2837,107,173,48,29,69,1604
127252284001002,180,1267,585,48,47,22,42,895
127196284001002,215,266,294,234,56,129,28,1335
127332988001002,554,890,689,60,8,75,64,260
127544444001002,280,2861,294,110,20,111,33,2086
127227580001002,258,741,468,237,28,30,55,1501
127507260001002,27,2688,588,120,32,129,64,1190
127154556001002,455,266,294,48,60,129,72,1335
127081532001002,301,1671,395,234,59,111,77,278
127243196001002,280,2033,283,47,27,69,29,879
127296508001002,417,531,568,208,52,109,69,391
127622460001002,332,2688,611,171,44,129,64,1190
127572092001002,315,2898,746,231,37,88,9,1868
127681916001002,137,1537,735,21,60,90,13,2548
127755900001002,29,2429,447,91,15,55,40,1751
127275900001002,338,1629,689,116,60,38,13,1705
127505148001002,550,1343,755,189,60,1,33,2376
127647932001002,151,1765,408,30,57,100,33,1501
127696124001002,10,2688,610,70,56,22,64,1190
127551676001002,151,1750,689,124,18,11,69,1952
127670012001002,304,529,161,242,50,103,0,900
127448188001002,304,464,447,20,9,96,9,429
127589756001002,304,2480,108,211,60,110,5,1798
127702268001002,204,678,402,109,60,129,18,1979
127742460001002,304,2898,752,41,6,88,59,2064
127583740001002,251,2802,304,115,15,43,13,617
127735292001002,281,2344,438,161,37,12,15,2302
127844796001002,550,653,649,210,60,129,29,1529
127721980001002,223,470,689,225,0,129,28,1182
127841212001002,421,326,584,208,46,64,62,1127
127830396001002,245,1452,395,48,8,22,24,1705
127850556001002,210,2859,689,20,60,129,42,895
127801468001002,550,2834,752,208,60,17,8,412
127811516001002,444,2687,515,48,42,126,42,1400
127900412001002,16,318,267,43,5,128,10,1241
127878908001002,230,90,747,234,37,26,76,362
127903100001002,151,470,689,225,60,60,58,1182
126684668001002,462,790,294,106,37,19,74,711
126695036001002,168,272,351,237,7,88,45,1840
126720956001002,65,266,10,211,24,63,54,410
126730428001002,304,1348,747,234,41,11,12,220
126676540001002,307,1292,515,123,50,103,2,554
126750076001002,107,2774,294,48,59,128,0,1456
126773052001002,92,1785,299,238,46,6,13,1558
126809276001002,148,384,294,84,6,28,36,2241
126800956001002,258,1781,284,80,49,100,13,1422
126791100001002,215,1531,428,208,40,127,46,2189
126832444001002,550,428,511,111,18,128,25,963
126788348001002,168,1861,352,81,8,85,36,2044
126765180001002,47,584,657,45,56,129,33,862
126853372001002,151,1539,436,237,12,129,11,931
126843708001002,82,741,522,237,18,100,72,1501
126902460001002,550,2194,9,94,40,91,59,1033
126900732001002,550,615,689,33,43,91,69,356
126851900001002,151,1852,743,37,32,129,13,297
126879420001002,304,924,689,119,51,43,36,779
126881212001002,316,2898,432,211,56,2,77,1026
126838972001002,27,615,689,188,60,129,50,152
126799100001002,244,261,447,205,4,103,51,254
127002556001002,146,1032,738,208,13,100,13,2182
126982268001002,280,62,515,48,46,83,65,18
127022140001002,427,1312,747,186,37,27,77,1837
126964924001002,224,571,685,48,48,7,58,820
126970684001002,244,65,447,125,61,42,9,1843
126924924001002,92,2429,453,237,15,25,61,1692
127036220001002,356,615,689,123,8,22,10,1952
126985340001002,300,354,286,147,11,136,13,1705
126957180001002,223,1876,689,9,37,133,64,916
126949564001002,444,618,584,208,8,124,13,469
126995004001002,304,1331,118,131,15,19,61,1971
126997372001002,304,1533,412,115,37,92,13,2513
126961788001002,224,2898,376,170,3,43,36,434
126973436001002,169,2429,448,208,42,43,13,675
126965692001002,224,675,299,63,50,103,34,1146
126991356001002,141,1348,746,89,37,11,47,2190
126989884001002,145,2898,746,35,18,98,9,1868
126911740001002,33,1268,747,234,37,131,54,371
127063100001002,151,988,689,163,48,100,28,685
127110204001002,498,1898,747,172,46,98,14,2373
127055804001002,92,1785,755,41,46,98,75,609
127095676001002,21,751,267,48,14,107,42,1659
127086588001002,300,529,161,196,33,43,5,900
127090876001002,304,2898,752,238,28,22,77,1026
127056252001002,447,2038,111,110,46,65,33,404
127086460001002,300,1828,746,28,29,33,77,1837
127044348001002,27,1348,735,38,6,33,33,838
127106044001002,549,592,299,205,17,55,9,1189
127080508001002,272,822,634,88,46,52,33,1470
127049660001002,74,2184,504,63,0,103,48,1011
127055740001002,92,1785,588,237,33,124,13,1907
127088572001002,12,244,117,104,15,122,8,2287
127166844001002,105,721,284,106,4,63,72,711
127208124001002,224,2558,305,124,23,43,36,434
127198780001002,179,2688,661,70,37,88,25,1190
127247868001002,475,1828,735,208,50,103,41,2548
127198524001002,215,2688,657,68,60,129,75,1190
127121276001002,27,2254,599,48,18,76,64,1042
127200572001002,223,1962,584,96,5,100,33,2076
127200956001002,223,1053,298,48,49,88,55,998
127142396001002,83,685,294,193,1,58,13,2165
127223868001002,258,1047,649,161,27,53,75,140
127123516001002,27,608,743,163,60,117,34,1123
127260476001002,351,2898,462,221,37,88,73,528
127177532001002,151,516,507,59,37,71,33,973
127277884001002,343,10,743,194,38,22,13,732
127126844001002,27,615,689,123,60,107,75,1952
127325180001002,550,761,689,123,7,22,38,387
127171772001002,362,2657,666,236,60,18,5,2514
127256188001002,213,384,294,74,2,2,36,2241
127126908001002,274,615,689,48,15,43,60,356
127148860001002,407,1531,752,208,60,129,59,2189
127150204001002,92,2898,746,37,5,43,40,2412
127261628001002,304,248,118,131,23,92,40,1971
127306428001002,441,1170,679,223,60,132,33,140
127196860001002,215,1221,610,129,59,129,44,1311
127296700001002,417,1140,260,146,8,22,1,1326
127257980001002,304,283,747,31,4,6,57,2033
127228604001002,258,615,689,123,60,38,6,1952
127301244001002,137,618,594,208,17,11,13,2527
127314364001002,493,1142,689,150,15,59,27,906
127121020001002,26,759,585,110,46,79,71,957
127318716001002,506,1145,642,176,29,30,33,2086
127255932001002,15,2898,746,179,46,73,58,1475
127154620001002,92,1515,339,48,49,58,7,1222
127293884001002,397,2652,634,38,58,88,13,1444
127348348001002,105,721,638,120,39,90,56,711
