PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
124415295001001,66,1068,39,215,14,42,11,1297
124436351001001,189,568,36,147,40,17,29,1705
124386111001001,233,756,684,153,17,28,34,573
124449279001001,371,2221,434,238,51,119,80,708
124664383001001,88,568,36,194,44,96,13,1447
124373887001001,131,1921,453,212,51,66,32,1542
124558335001001,328,406,429,40,12,51,78,528
124411263001001,25,813,39,15,51,119,80,1622
124498239001001,88,257,295,163,27,28,73,1380
124259199001001,284,209,572,97,19,58,78,533
124541887001001,250,671,258,50,51,49,26,2076
124628223001001,189,275,117,31,21,32,47,1313
124643583001001,3,1077,122,143,37,38,47,1501
124347199001001,308,870,114,211,30,81,34,1701
124271871001001,189,1929,159,26,12,38,22,1436
124725567001001,254,1041,305,182,21,2,27,2082
124468543001001,75,1111,684,50,6,20,67,38
124424575001001,123,2106,737,124,51,4,44,125
124562431001001,367,1882,106,190,19,58,28,475
124721087001001,441,2284,743,95,2,3,59,1688
124691903001001,182,2114,581,175,40,91,67,940
124400895001001,378,266,645,50,51,121,67,350
124722623001001,254,188,117,111,12,113,25,1309
124386751001001,233,1448,280,3,12,38,6,716
124536895001001,233,1431,251,199,41,118,25,684
124562303001001,367,1776,280,187,19,58,66,1420
124534655001001,215,1439,658,155,8,91,40,692
124722687001001,254,188,116,45,28,28,25,1309
124589695001001,254,2244,453,223,18,35,2,804
124639167001001,254,1845,307,70,6,60,29,1810
124664959001001,88,1317,742,116,12,38,12,1134
124465087001001,289,2172,429,67,43,95,34,344
124503359001001,88,1794,680,192,38,89,67,1610
124469567001001,347,1776,442,1,51,120,31,1420
124823167001001,250,209,498,38,6,20,34,1615
124814399001001,203,1241,442,127,21,62,76,394
124694399001001,188,209,291,50,13,81,67,1061
124806847001001,188,1409,409,116,51,119,51,1873
124775103001001,21,1961,3,0,31,81,48,1368
124829055001001,269,578,291,17,50,118,67,1766
124781247001001,262,1601,523,31,14,42,25,1142
124877759001001,188,1626,578,50,27,81,67,940
124905151001001,411,286,291,77,51,119,73,426
124965695001001,188,2114,578,228,31,81,67,940
124995007001001,254,2284,309,102,31,81,38,1981
124919551001001,25,2114,578,10,51,119,67,940
124982847001001,60,2114,607,211,31,81,67,940
125268671001001,282,905,684,226,41,45,40,666
125200383001001,182,2114,581,211,11,123,67,940
124950143001001,131,1499,737,124,51,119,74,1094
125004927001001,254,1317,563,163,12,47,12,1134
125065023001001,88,228,573,211,41,119,12,1134
124972543001001,448,1921,442,208,21,62,8,317
125021695001001,317,2239,283,45,41,38,25,622
125088511001001,413,2114,584,50,31,81,67,940
125261247001001,254,275,117,231,6,125,45,697
125248383001001,254,194,118,110,19,58,23,1190
124867519001001,159,2101,336,211,11,104,12,1740
125088127001001,188,2114,607,146,31,81,67,940
125105599001001,345,2114,581,211,6,20,67,940
124951551001001,144,933,733,238,12,38,27,1205
125023359001001,325,266,684,155,51,117,6,1847
125379391001001,250,978,581,63,51,119,67,1045
125239935001001,250,937,646,125,43,49,32,122
125247295001001,254,2284,736,95,41,81,38,1981
125014527001001,34,936,300,238,31,81,43,1141
125183295001001,131,2122,392,177,12,38,6,1760
125060351001001,310,144,39,135,14,42,11,1930
125316095001001,470,1364,333,50,51,119,79,1641
124995071001001,23,1136,117,63,31,81,38,371
125395391001001,315,1802,763,84,51,119,26,522
125384511001001,254,2284,518,111,2,3,12,18
125244543001001,250,1452,736,234,43,33,80,345
125230655001001,233,1561,393,238,51,119,20,1613
125240383001001,265,974,684,155,51,119,40,692
125281983001001,328,406,665,69,21,62,20,528
125226815001001,130,933,740,238,2,3,32,1205
125435711001001,188,495,119,99,38,89,72,595
125273727001001,289,2251,226,113,30,81,32,816
125089983001001,189,1900,264,38,43,45,81,1926
125381887001001,254,219,442,154,12,113,19,127
125379647001001,250,1452,736,234,22,30,80,1512
125364095001001,189,154,573,32,21,58,77,571
125367167001001,191,1807,746,238,13,81,12,824
124253567001001,69,1971,296,49,1,58,78,1586
124259583001001,106,1801,684,160,36,58,78,1183
124301567001001,328,406,625,69,29,78,46,528
124289471001001,254,2284,737,45,14,17,55,1654
124283775001001,45,1528,473,151,6,20,34,1665
124276287001001,215,905,684,226,40,45,5,666
124282687001001,233,1146,647,61,31,105,40,1122
124257983001001,88,1375,399,234,31,81,81,222
124300543001001,466,2010,399,66,12,28,34,1745
124289343001001,254,2284,737,184,14,42,25,23
124284671001001,250,480,572,48,40,91,40,682
124283903001001,233,2068,409,0,6,20,6,1867
124304767001001,368,1828,291,76,43,95,73,1996
124275327001001,203,924,260,93,7,97,38,1458
124290559001001,254,1625,41,12,14,42,39,366
124321791001001,97,252,690,109,19,58,62,533
124251583001001,104,1580,432,124,40,91,80,1619
124356799001001,473,1085,736,127,7,26,28,175
124345791001001,289,904,54,134,48,119,73,797
124345855001001,289,1702,410,56,51,119,80,353
124350271001001,165,1522,442,232,7,26,8,1230
124329471001001,188,999,627,238,51,119,66,742
124313151001001,3,194,572,77,12,38,47,1501
124321407001001,94,2114,674,50,26,81,67,940
124316415001001,46,93,92,45,6,20,74,2029
124323583001001,131,1221,432,227,51,67,32,713
124340991001001,254,588,291,182,31,68,59,2004
124342591001001,468,1142,518,31,12,38,47,1680
124346175001001,289,936,393,234,51,80,80,1281
124384191001001,215,1317,761,238,42,38,12,1134
124387839001001,250,1156,396,66,30,20,6,1014
124387391001001,250,937,646,211,51,105,32,122
124361023001001,25,1884,394,66,6,102,34,344
124384063001001,333,1061,264,50,6,20,67,1645
124358079001001,14,1938,214,45,15,118,71,986
124392959001001,29,936,300,238,31,81,12,552
124401151001001,380,716,453,132,38,89,4,279
124392895001001,289,1146,654,211,45,28,40,1122
124379967001001,188,1211,302,227,33,84,1,911
124385983001001,233,310,291,151,12,38,58,763
124368895001001,88,201,684,229,39,95,68,1026
124435199001001,188,1360,593,36,51,28,40,770
124444543001001,372,1036,684,240,31,94,40,960
124437951001001,189,1504,397,211,35,91,12,1751
124474943001001,395,1338,39,204,51,124,11,1971
124416127001001,79,937,646,163,51,12,32,122
124480191001001,465,1469,737,124,41,11,80,49
124452223001001,250,978,259,50,9,39,67,1045
124465151001001,289,920,604,124,40,10,80,139
124433023001001,188,852,432,50,35,81,35,861
124465599001001,416,1036,684,226,6,20,40,960
124482303001001,470,839,300,168,51,119,12,955
124452415001001,18,2143,411,214,6,20,6,1547
124532287001001,361,1764,181,155,40,91,40,1147
124556927001001,313,1033,373,154,35,20,34,581
124552255001001,285,1545,576,227,19,47,12,1388
124553599001001,289,389,674,26,6,20,44,1601
124523583001001,358,10,214,214,51,119,6,779
124506495001001,93,2185,291,23,7,26,32,1166
124486207001001,21,2068,745,230,6,89,63,1984
124540735001001,236,137,733,238,42,3,32,1804
124546495001001,254,1845,309,35,31,81,62,1810
124543935001001,365,506,684,124,6,20,72,1587
124497279001001,81,2256,578,113,7,26,59,747
124525055001001,189,765,571,134,51,101,73,1670
124488319001001,25,1156,399,214,6,20,24,321
124492607001001,57,1359,118,137,31,81,4,100
124546943001001,254,2187,98,132,47,48,38,1606
124533823001001,402,1710,727,238,31,81,12,552
124722815001001,254,194,122,35,38,55,38,1445
124737663001001,282,1982,684,153,45,97,25,705
124772671001001,473,2114,581,211,36,38,67,940
124674623001001,106,1801,114,55,41,58,78,1183
124632959001001,446,2063,9,124,51,116,80,1481
124610495001001,25,2284,518,61,51,102,12,18
124632831001001,25,55,511,124,22,54,72,264
124575743001001,131,506,684,124,15,3,72,1043
124579967001001,188,1528,424,50,29,20,12,255
124589311001001,233,1913,11,99,12,38,80,1402
124699967001001,189,2114,581,211,5,119,67,940
124629503001001,250,2143,411,100,51,119,6,1547
124736191001001,155,2114,674,50,51,119,67,940
124608383001001,188,978,607,169,31,81,12,1124
124718847001001,250,1085,725,211,6,20,76,2056
124722559001001,254,758,261,31,6,20,4,1522
124611839001001,250,198,101,211,51,122,12,2052
124663423001001,86,372,521,187,21,62,5,1938
124655167001001,46,331,702,142,19,1,14,365
124726719001001,254,2284,737,45,2,66,25,23
124731391001001,254,1010,654,163,27,102,12,367
124723007001001,254,506,684,163,12,17,72,282
124715327001001,233,813,9,214,17,58,80,1622
124584575001001,171,1317,134,238,12,38,12,1134
124668671001001,88,2284,736,211,26,81,16,1006
124581503001001,125,733,489,163,2,3,51,355
124757183001001,380,65,75,68,12,38,38,2054
124578239001001,188,2286,300,141,43,95,12,1388
124592127001001,82,1828,291,134,51,119,73,1996
124649599001001,25,246,627,50,25,119,12,951
124585599001001,254,188,116,141,33,84,25,1309
124758719001001,401,2185,291,148,7,26,57,1166
124620223001001,46,295,684,45,24,49,25,998
124727359001001,254,342,291,186,50,19,23,257
124655487001001,46,1400,684,124,10,91,72,282
124686527001001,154,309,536,31,13,118,25,1409
124737279001001,282,551,572,134,43,117,73,1670
124719487001001,250,671,260,6,51,28,40,2076
124683903001001,144,1964,428,163,40,90,12,1763
124792831001001,94,1110,281,25,6,20,12,1772
124836095001001,315,204,745,205,51,119,39,522
124826431001001,254,3,305,31,12,55,47,1680
124810111001001,361,1162,424,181,6,20,51,1213
124788991001001,88,893,682,50,6,63,67,1773
124802687001001,144,2282,417,233,2,3,35,1758
124824575001001,254,506,684,214,22,20,72,1043
124813759001001,198,1900,266,31,52,94,25,1926
124815615001001,215,1364,332,25,31,81,67,1641
124786047001001,88,574,377,211,51,101,12,955
124826495001001,254,1937,122,31,24,38,77,1515
124808447001001,189,1921,137,214,26,119,34,132
124785215001001,88,2284,736,45,43,74,25,67
124810623001001,189,978,581,147,51,12,45,68
124773951001001,14,1938,214,26,12,28,71,986
124848383001001,205,1104,258,214,6,104,63,1550
124847935001001,470,506,684,124,6,43,72,282
124825855001001,166,2284,737,137,12,38,55,1654
124815423001001,215,2028,572,226,41,91,40,1010
124807039001001,188,738,733,211,31,81,66,121
124896895001001,289,1935,730,134,48,119,40,2041
124903679001001,378,848,646,163,51,104,66,122
124884415001001,233,2183,424,227,24,20,12,1742
124892223001001,254,468,42,135,14,42,64,739
124903039001001,388,978,690,54,6,20,45,68
124894079001001,282,2008,296,155,6,85,40,1604
124901183001001,354,616,442,211,51,119,21,1086
124877951001001,188,833,389,67,38,89,32,874
124892159001001,156,468,39,135,21,62,11,597
124878783001001,188,1475,631,238,39,81,7,865
124959039001001,182,978,581,131,51,119,60,1045
125025663001001,347,286,204,136,51,119,22,2075
125030911001001,370,1743,111,14,12,28,34,724
124950783001001,135,1517,684,146,6,20,71,225
124977855001001,215,1317,513,163,12,2,12,1134
124992063001001,250,1025,591,170,51,119,40,1010
125010495001001,282,1482,424,227,51,105,12,1742
124987775001001,233,1935,291,240,31,81,31,2041
124959231001001,182,833,542,163,40,65,12,483
125004799001001,39,2293,577,238,51,54,32,1205
125017407001001,289,2191,399,238,8,81,12,542
124920767001001,25,614,101,54,11,82,13,1448
124994559001001,321,1633,680,151,31,81,71,170
125018111001001,289,558,518,45,43,94,25,709
124991487001001,250,1085,725,211,4,20,12,2092
124956479001001,170,1713,453,132,12,38,74,279
124971135001001,189,556,259,214,12,38,24,1147
124955903001001,73,1851,507,214,12,38,44,1677
125001471001001,254,1850,310,221,9,30,11,1385
125000575001001,254,1427,122,31,30,118,77,714
124963071001001,138,978,607,131,31,81,67,1045
124996927001001,254,677,291,214,51,119,62,1946
124972159001001,189,342,291,124,25,91,72,2049
124981695001001,233,2284,283,148,22,42,12,491
125030143001001,26,701,680,190,19,58,29,2020
125000511001001,372,221,737,31,2,3,23,1016
124996223001001,254,506,684,214,12,125,72,1043
125110015001001,274,2265,283,109,51,7,78,1932
125118143001001,359,2158,280,199,12,38,15,969
125060863001001,345,1110,737,234,6,104,80,1281
125069503001001,88,485,663,238,51,119,33,2051
125067967001001,88,1397,108,163,38,89,20,151
125074431001001,109,1517,518,45,3,118,71,225
125112447001001,289,2183,565,154,6,20,57,1665
125072447001001,94,1201,291,214,31,81,33,1790
125056255001001,25,1085,725,112,6,20,1,49
125087743001001,188,1859,291,211,42,86,69,1839
125079743001001,131,1221,433,237,51,41,32,713
125117055001001,341,340,511,146,51,28,72,428
125099519001001,229,1128,453,132,6,20,58,460
125084415001001,144,498,511,124,40,45,4,1133
125077631001001,131,501,736,124,15,108,44,269
125116479001001,332,209,91,50,22,38,67,235
125102719001001,233,574,447,211,41,89,12,955
125097023001001,75,2028,571,155,40,91,40,1010
125103231001001,233,2143,409,151,41,20,6,1547
125240127001001,318,1036,683,123,12,38,40,960
125252607001001,254,2284,737,91,31,81,55,1654
125231679001001,233,1929,163,31,41,118,25,1528
125226751001001,233,2284,742,163,8,3,12,491
125215487001001,364,1796,291,36,8,28,73,426
125187391001001,169,3,122,137,12,38,23,387
125198911001001,182,851,656,163,15,119,32,151
125317183001001,473,1020,291,93,6,2,71,442
125297791001001,397,718,684,227,10,38,12,316
125253631001001,254,2133,305,85,31,81,13,424
125268031001001,282,2255,442,210,32,116,50,1472
125227135001001,111,771,310,199,6,20,60,1539
125238783001001,241,1991,241,137,11,61,23,161
125181247001001,131,996,291,124,3,20,72,417
125291135001001,368,73,736,112,51,119,33,374
125157503001001,81,1996,589,45,8,26,25,244
125275327001001,289,2221,432,238,26,81,12,544
125312255001001,470,342,507,137,50,114,23,754
125317567001001,473,1921,442,175,6,20,4,835
125143167001001,25,2063,9,124,51,119,50,1481
125317247001001,177,1085,736,163,52,126,80,345
125146559001001,46,295,634,166,50,55,25,1096
125248959001001,254,1366,264,104,6,7,37,1302
125280831001001,323,1699,745,124,51,28,62,1347
125162495001001,88,1211,398,211,51,56,12,1082
125248639001001,448,506,684,124,2,3,72,1587
125150975001001,55,1562,684,87,40,91,12,569
125167935001001,88,1202,332,50,4,58,67,973
125236095001001,233,1600,518,5,12,38,9,660
125136639001001,25,2271,684,50,51,119,50,1442
125141887001001,25,506,684,141,51,119,72,282
125181695001001,131,506,684,124,51,119,79,1587
125248191001001,254,188,117,43,12,38,7,1871
125203519001001,188,978,583,131,31,32,67,1045
125158399001001,81,490,737,214,5,38,80,45
125370239001001,215,209,682,91,17,46,18,692
124973631001001,191,286,291,134,4,20,73,426
125329727001001,76,1110,515,163,17,38,12,483
125349503001001,131,1397,111,124,26,91,12,1388
125376191001001,233,1528,429,151,3,20,34,1665
125323775001001,25,506,684,124,41,84,72,282
125370943001001,215,1710,424,211,31,71,12,1772
125394751001001,313,961,444,95,6,72,71,723
125321151001001,382,75,1,150,40,91,2,1771
125358015001001,182,978,607,131,51,2,67,1045
125452863001001,468,551,649,50,43,95,40,666
125382527001001,254,2284,729,172,2,3,51,1802
125338111001001,88,893,684,50,6,33,67,1773
125380863001001,254,506,684,113,8,3,72,282
125376703001001,157,1482,319,151,6,20,34,1665
125329215001001,67,286,118,144,51,41,38,462
124298942001001,289,1211,397,211,4,84,12,274
124319294001001,88,1211,398,211,36,84,12,1082
124843774001001,411,1619,316,211,45,20,12,1148
124952638001001,144,729,275,211,24,38,12,507
124448446001001,233,2192,291,63,51,28,12,1603
124529214001001,189,2286,502,125,43,95,12,1672
124420734001001,88,978,647,211,27,119,12,1124
125072318001001,94,586,747,238,34,119,12,1063
125154174001001,76,361,312,163,12,38,46,483
124660350001001,79,1717,654,225,20,81,12,1826
124415742001001,76,1110,424,211,12,101,12,2031
124759614001001,411,1916,291,227,40,91,16,399
124681598001001,131,1499,737,113,39,119,12,2036
124985150001001,233,1085,725,51,31,26,12,847
125113598001001,289,2275,656,113,25,118,12,814
124664894001001,88,1512,280,238,31,56,12,319
125299134001001,411,286,291,227,6,36,12,490
125294910001001,461,85,725,211,12,38,12,1201
125168190001001,88,501,725,98,33,108,12,2036
125166974001001,88,1970,439,62,19,58,12,493
125126782001001,294,1316,300,211,31,81,12,1476
124894526001001,282,1228,300,15,51,119,12,309
125043518001001,462,1141,725,29,31,81,12,2059
125059518001001,381,2202,118,70,7,26,1,1290
124780286001001,52,2230,653,163,31,122,12,2073
124930750001001,374,1214,408,211,51,119,12,2011
124741246001001,289,161,399,22,12,45,12,542
124609022001001,399,2147,737,207,51,11,12,2056
124281342001001,233,574,745,50,13,89,12,955
124292350001001,254,2194,737,62,31,14,12,1084
124380094001001,188,833,733,50,22,89,12,1772
124500158001001,88,1110,725,88,31,96,12,2031
124514558001001,104,833,432,124,40,91,12,2031
124785982001001,88,1110,424,211,38,89,59,1772
124854334001001,25,501,737,238,51,108,49,248
124800190001001,131,965,283,52,33,84,12,1134
124945150001001,115,811,393,211,31,81,30,1086
125053822001001,21,383,283,53,38,89,12,1450
125046462001001,470,1493,419,211,42,91,12,1086
125185150001001,131,1082,745,163,13,11,12,119
124984638001001,233,1621,656,145,31,40,12,2052
125062078001001,79,85,725,211,34,89,12,1201
125205950001001,188,1482,424,50,6,20,24,255
125294654001001,378,1970,737,163,19,102,12,493
124614846001001,470,1573,742,20,51,119,12,1635
124662142001001,81,180,736,113,8,26,80,175
124280894001001,233,1822,581,218,31,116,12,961
124791550001001,94,1110,586,237,6,20,61,1772
125226750001001,444,2284,742,148,14,42,12,354
124292478001001,254,2284,283,211,13,3,12,519
124357182001001,473,2114,607,76,12,38,67,940
124272126001001,189,1705,573,66,42,38,34,1801
124283134001001,233,1705,573,151,43,95,74,1220
124411262001001,25,813,9,194,51,119,80,1622
124294270001001,274,252,360,109,19,53,78,1932
124394622001001,289,2191,412,113,4,81,32,864
124259646001001,287,1600,442,54,51,119,8,1234
124332222001001,189,2285,11,50,23,58,35,1656
124465022001001,289,1968,262,17,40,28,72,1687
124529726001001,449,1921,442,229,33,84,68,580
124487870001001,25,675,503,211,33,34,32,1953
124728254001001,254,1845,305,12,2,3,50,1810
124377086001001,182,436,684,50,6,20,39,1033
124397566001001,336,1409,424,97,12,38,51,445
124558334001001,328,406,748,40,52,38,78,528
124532542001001,215,812,285,50,34,81,67,700
124728190001001,459,1334,307,87,7,26,11,696
124589566001001,188,2114,581,48,12,38,67,940
124441790001001,215,1110,235,211,6,20,65,1772
124689214001001,182,436,684,36,51,119,67,1033
124357502001001,222,500,118,204,7,26,1,584
124523454001001,188,978,584,238,17,119,67,1045
124504702001001,88,862,281,238,38,123,32,1205
124685758001001,144,498,511,124,51,21,72,208
124690302001001,119,342,186,131,51,79,67,1734
124577662001001,254,194,118,132,13,84,38,1606
124346174001001,289,936,300,234,51,119,20,1281
124336446001001,233,2262,409,214,19,18,35,333
124282686001001,233,1146,655,146,31,119,40,1122
124465534001001,289,974,586,10,51,119,40,692
124359678001001,25,410,627,211,51,119,36,1659
124694014001001,188,1626,684,108,31,81,67,940
124463678001001,282,500,122,137,7,2,23,1748
124306686001001,384,2031,728,154,6,116,48,1809
124666302001001,88,301,115,121,43,95,38,181
124537086001001,233,1555,283,236,38,89,12,527
124550206001001,282,741,108,214,43,95,39,1468
124497022001001,81,1591,257,211,36,38,72,121
124501374001001,88,500,122,168,19,58,23,1748
124536190001001,207,1005,405,50,19,58,44,41
124573694001001,205,852,393,124,2,3,80,1613
124515070001001,131,1082,340,238,51,11,36,1953
124678846001001,240,2238,552,220,51,119,72,1291
124811262001001,189,188,117,56,26,103,18,1207
124770430001001,470,2114,581,50,29,81,67,940
124815678001001,215,2114,581,50,31,81,69,940
124823166001001,250,209,206,106,6,20,34,1615
124780350001001,52,2276,99,50,51,119,74,1531
124766590001001,55,439,393,211,31,31,32,1799
124915774001001,21,729,309,211,25,95,32,791
124879294001001,188,2114,578,50,12,7,67,940
125003454001001,254,1760,122,144,15,38,38,1606
124999102001001,254,1317,748,227,42,30,12,1134
124977598001001,215,1424,337,50,40,34,67,940
125091390001001,281,2286,453,74,43,95,38,455
125142078001001,25,506,684,50,6,20,24,134
125107710001001,16,1921,307,232,6,20,8,1238
124891710001001,254,1020,291,31,23,84,25,392
124969278001001,189,1515,680,231,7,26,59,694
125132606001001,340,254,231,45,50,118,71,986
125286078001001,359,1182,642,238,6,9,72,2058
124980350001001,223,1025,684,226,51,104,21,1010
125219774001001,213,2243,511,75,51,26,72,907
125150590001001,52,2152,114,50,33,84,61,934
125115454001001,240,1903,552,166,21,62,78,522
125395390001001,315,1802,642,84,3,119,78,522
125406526001001,424,2294,684,45,51,93,25,2067
125362238001001,189,640,266,31,1,83,25,1551
125323838001001,160,232,106,61,33,84,34,691
125379518001001,250,1452,736,214,9,30,26,1780
125389438001001,153,1020,291,216,51,119,71,442
125390398001001,285,1221,432,237,50,118,63,713
125394622001001,310,353,111,168,19,81,0,1940
124253310001001,66,1523,39,135,14,92,8,1179
124259582001001,106,1801,144,160,15,58,78,1183
124275454001001,9,57,453,132,12,38,38,456
124306238001001,380,1977,453,144,4,119,38,279
124307134001001,395,1523,39,135,14,42,26,1241
124295294001001,282,200,635,134,23,119,73,606
124307326001001,403,1966,510,163,12,38,15,1565
124300798001001,315,759,642,166,21,111,78,522
124256574001001,37,2121,118,144,12,38,38,99
124267582001001,188,753,116,134,15,28,73,1767
124269630001001,189,1921,443,51,7,9,34,132
124350654001001,395,1956,39,135,44,70,11,745
124301694001001,332,812,684,50,31,14,46,700
124342590001001,254,1937,118,31,34,38,47,1680
124356798001001,473,1085,736,34,7,26,80,1512
124329918001001,440,1161,578,50,31,26,67,115
124405950001001,473,310,291,66,45,38,34,1834
124405438001001,473,1859,291,66,20,38,69,1839
124379966001001,188,1211,562,227,25,84,12,911
124398270001001,359,430,511,79,31,28,72,1549
124362686001001,46,156,309,45,6,20,58,574
124392894001001,289,325,684,211,51,27,55,2058
124404734001001,470,506,684,179,12,38,72,282
124462462001001,282,2254,572,129,51,119,5,679
124456382001001,254,459,101,194,12,38,70,859
124446526001001,233,301,115,229,43,32,23,172
124443262001001,229,374,453,132,31,90,38,453
124472126001001,367,122,48,191,19,59,18,1784
124454526001001,254,342,631,115,50,118,23,754
124462974001001,282,2284,737,202,40,91,72,984
124548670001001,274,2120,745,109,7,93,78,1932
124554814001001,289,361,281,211,11,47,12,1772
124538366001001,233,279,264,141,6,20,25,1015
124500286001001,88,2284,346,110,43,28,55,7
124521214001001,182,2114,581,50,51,119,16,940
124550014001001,282,765,576,134,15,91,73,1670
124514046001001,131,1410,429,163,13,91,12,1134
124534910001001,392,1110,283,237,40,91,12,1772
124515454001001,131,1584,281,238,51,119,64,256
124515966001001,133,1095,684,50,51,119,26,216
124546174001001,254,844,447,46,21,62,68,660
124528318001001,189,2114,608,50,51,119,24,940
124491134001001,46,479,654,163,31,87,32,640
124549310001001,282,794,684,50,51,94,67,1108
124546430001001,254,1845,309,70,9,12,29,1810
124488318001001,25,1156,411,214,36,20,35,321
124641598001001,69,1971,680,205,37,27,78,1586
124751422001001,359,2240,543,89,31,65,33,15
124631998001001,131,1707,281,203,51,119,12,2015
124743614001001,289,574,754,211,40,91,74,955
124668670001001,88,2284,728,211,24,81,16,626
124722046001001,254,2284,309,132,2,24,38,238
124731326001001,254,2293,513,1,51,54,32,1205
124654526001001,407,479,654,163,31,26,32,640
124707006001001,215,1909,9,213,51,51,80,1481
124631806001001,254,476,122,31,18,92,77,714
124631422001001,88,2292,118,86,12,74,23,100
124577214001001,250,1036,684,226,12,38,65,960
124736574001001,93,1599,399,211,33,84,12,554
124741054001001,289,485,604,113,31,81,58,1536
124767614001001,470,506,684,126,35,84,72,282
124630078001001,250,804,257,113,51,61,43,1727
124682622001001,137,1783,656,224,31,28,12,2016
124701758001001,189,907,623,227,6,20,61,122
124719102001001,250,905,511,155,51,45,27,1566
124705534001001,203,1812,128,132,12,38,33,872
124690430001001,182,803,518,163,6,20,66,59
124607294001001,233,1448,409,151,12,38,46,28
124627582001001,282,372,411,113,51,119,81,1650
124622398001001,254,1077,117,125,12,38,68,1691
124709694001001,232,504,419,205,50,118,51,1363
124386814001001,233,1100,410,181,12,126,51,1276
124606526001001,208,915,453,93,12,38,38,474
124632702001001,25,342,291,124,51,119,15,1790
