PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
108031870001002,94,1057,597,232,16,77,15,1242
108162110001002,301,427,715,100,13,37,47,615
108152126001002,164,1691,372,235,19,20,37,2052
108197822001002,527,528,652,229,58,88,74,310
108200446001002,527,2270,372,240,52,120,34,960
108024894001002,92,2253,126,194,14,25,40,1396
108083390001002,207,363,271,158,42,25,27,914
108127038001002,279,2374,707,152,25,2,55,292
108144062001002,310,724,703,124,7,17,74,2022
108003134001002,68,2043,686,70,23,72,80,1618
108047486001002,140,724,293,227,2,66,15,1612
108074558001002,138,1177,707,53,24,25,82,320
108070398001002,442,1354,8,235,52,37,37,1483
108217086001002,88,1201,696,39,33,37,15,1811
108253374001002,326,949,652,53,16,120,69,1229
108252990001002,137,2206,313,79,55,123,80,1953
108252926001002,147,180,551,181,4,59,80,1953
108284158001002,217,878,445,45,13,37,36,1099
108286590001002,94,1985,629,258,58,66,14,652
108316798001002,279,2009,417,230,13,52,6,57
108299006001002,198,1057,558,259,48,47,69,1149
108321022001002,71,724,698,259,7,46,74,2022
108308478001002,262,1755,261,79,58,120,57,281
108293822001002,140,1755,261,259,25,120,38,281
108320766001002,310,724,698,234,7,94,15,110
108364286001002,127,1201,699,216,7,20,15,639
108359614001002,206,1057,576,215,47,98,15,1242
108372094001002,262,1443,1,244,15,51,6,1139
108375678001002,279,1622,588,118,58,26,15,1466
108376510001002,251,1285,487,110,58,27,74,489
108364990001002,143,882,615,176,45,56,42,919
108353086001002,154,724,698,184,13,11,15,110
108403710001002,25,2374,713,154,58,106,62,135
108470078001002,322,523,1,237,8,98,10,809
108437886001002,207,725,272,235,53,120,12,1972
108424318001002,140,724,696,203,58,77,15,1472
108437438001002,207,560,468,158,8,25,51,2097
108485118001002,527,528,652,143,45,16,43,310
108532798001002,169,1334,385,31,7,20,37,1431
108536830001002,206,1057,574,43,33,82,15,1290
108559934001002,279,111,113,152,8,72,76,1637
108569534001002,322,1068,340,232,58,1,11,1250
108569470001002,322,1068,278,232,58,32,58,1250
108547070001002,241,1008,390,232,16,82,70,1811
108568574001002,362,633,693,232,58,120,46,2081
108517566001002,94,1057,577,232,5,82,66,1242
108563774001002,175,2206,652,109,40,59,80,1953
108515646001002,94,1321,271,51,8,72,15,87
108502398001002,68,2043,254,100,11,59,45,1618
108515198001002,94,1201,260,232,36,121,19,1811
108554110001002,87,683,715,176,58,27,77,1145
108494398001002,25,724,703,194,58,120,65,110
108519102001002,282,1872,715,166,36,82,15,2078
108496766001002,25,2374,294,100,58,120,30,1061
108540862001002,207,1322,308,53,7,33,9,1076
108518974001002,94,1201,263,53,5,20,1,1811
108519742001002,98,1428,652,121,36,118,20,623
108516286001002,94,1872,715,259,4,120,55,639
108493182001002,25,454,367,231,13,102,7,1797
108535038001002,206,891,630,53,48,73,69,1149
108547198001002,449,1068,325,232,34,82,15,1250
108715966001002,399,363,271,157,22,27,27,282
108707390001002,465,1539,25,221,43,30,13,25
108715902001002,527,632,148,84,47,24,29,1348
108620926001002,94,257,717,258,38,102,71,1142
108647870001002,206,1057,555,95,13,97,69,1149
108630718001002,140,724,490,63,58,120,6,110
108308670001002,262,1662,367,70,52,5,36,830
108783742001002,438,776,84,235,47,95,38,1702
108451774001002,276,603,263,53,49,30,63,1061
108396542001002,527,1649,383,122,45,100,34,1118
108249022001002,279,472,652,235,24,20,22,1409
108144830001002,157,2374,294,235,7,75,75,473
108370366001002,362,2165,366,235,13,37,54,2019
108070654001002,288,248,566,232,31,20,15,1250
108364414001002,3,1044,263,221,45,92,15,1250
107990590001002,162,454,373,89,58,120,74,377
107639102001002,310,304,271,154,43,103,38,494
107592254001002,140,462,555,134,58,115,74,1745
108221118001002,94,1459,406,27,46,90,34,705
108572094001002,322,1068,713,256,36,69,15,1250
107689982001002,140,1054,652,76,58,120,8,790
108047230001002,140,724,703,184,13,46,4,110
107751358001002,25,292,263,191,26,120,34,108
108109502001002,262,1009,612,259,58,71,62,112
108292286001002,531,724,613,191,58,120,15,1971
108424702001002,140,724,434,72,41,120,15,567
107615678001002,241,1107,546,72,25,92,42,1109
108589182001002,527,1068,238,184,43,111,32,1250
108365950001002,241,1068,481,184,5,49,16,1250
107828478001002,241,2072,574,11,45,43,24,248
107911614001002,530,837,715,59,44,20,15,645
108534654001002,112,609,271,53,43,90,81,1804
108105214001002,262,223,423,211,25,95,15,1250
108424190001002,140,102,261,184,20,92,53,60
107898750001002,129,363,271,95,9,27,27,282
107897662001002,481,905,612,103,53,120,34,112
108107646001002,390,2288,383,225,13,37,82,2019
108412542001002,88,1969,296,0,57,67,14,794
108303166001002,207,332,113,163,13,73,16,1637
109555390001002,94,1459,406,258,45,94,22,434
107684030001002,92,2253,313,198,59,113,40,1396
108062526001002,524,863,477,84,8,25,69,798
108161982001002,419,427,677,100,17,42,75,615
108162046001002,367,427,313,70,26,64,46,615
108418686001002,98,624,444,195,36,59,1,623
108134782001002,279,2374,708,235,13,123,6,246
107573374001002,41,528,652,245,24,59,74,310
107572670001002,385,1749,408,143,46,92,82,1650
107569214001002,25,1954,601,235,25,48,36,1409
107707006001002,444,1230,430,152,7,20,33,518
107666942001002,17,1146,693,232,38,54,63,906
107785534001002,125,1691,491,215,7,62,74,263
107824766001002,235,686,488,143,56,36,38,225
107881342001002,333,1378,261,209,12,95,34,1378
107972990001002,486,432,566,232,19,36,46,1567
107966782001002,402,1378,453,184,16,82,14,1378
107930046001002,126,992,407,188,12,35,82,1650
107917758001002,366,118,652,47,54,119,29,803
107918398001002,41,1562,616,238,57,86,29,1605
108117310001002,53,134,707,259,2,123,34,1845
108180670001002,447,1636,261,133,7,20,54,263
107989310001002,25,1954,652,235,51,114,36,1409
107997182001002,345,1100,283,193,36,82,82,1547
108181182001002,448,761,652,231,12,36,13,357
108307262001002,301,261,407,259,56,120,34,331
108386302001002,450,863,652,53,35,27,69,798
108354686001002,452,394,260,184,31,120,15,2046
108415614001002,458,2343,690,127,36,27,81,303
108506494001002,80,438,511,120,36,28,15,1482
108588606001002,522,457,700,67,49,82,15,1811
107595582001002,140,724,698,259,19,37,41,978
107551486001002,409,863,652,139,0,35,69,798
107604030001002,206,514,718,227,40,99,34,737
107663614001002,479,909,275,259,58,45,15,639
107664254001002,530,1835,698,51,32,20,34,726
107752190001002,25,1182,608,75,21,91,80,426
107602814001002,206,454,330,41,58,47,7,1982
107606014001002,206,514,490,232,40,97,4,1979
107838462001002,262,656,77,149,24,37,70,1366
107684286001002,311,306,652,47,22,37,29,770
107709822001002,262,2009,652,128,13,72,36,123
107715582001002,276,1057,590,52,7,17,34,182
107700478001002,207,450,144,148,8,23,29,783
107966654001002,402,971,263,149,58,35,55,1037
107814846001002,207,2374,707,139,14,20,40,27
107776446001002,72,1459,278,232,45,92,26,1155
107984190001002,409,2044,407,133,43,90,34,682
107788542001002,140,724,432,42,52,120,74,1264
107772094001002,88,1233,652,225,43,85,69,340
107742078001002,530,2376,492,124,7,20,31,1084
107724862001002,138,909,551,259,41,82,15,639
107960638001002,187,304,271,154,51,120,75,494
108047934001002,337,724,430,127,3,2,34,1294
107752062001002,25,528,652,111,58,56,74,1619
107630270001002,279,2368,545,103,57,119,78,803
107972734001002,481,2211,113,152,25,37,65,517
107866750001002,322,909,377,201,50,20,26,1516
107779774001002,94,2205,257,138,36,82,2,1219
108048638001002,140,724,698,167,5,37,15,2057
108201790001002,392,331,271,53,49,92,39,1908
107677822001002,119,289,620,45,58,120,34,970
108044798001002,140,379,551,143,38,70,1,1408
107730622001002,401,1169,652,221,42,36,36,1886
108159294001002,67,1952,647,92,58,21,80,603
107793662001002,140,837,373,127,10,97,40,1857
108160126001002,148,719,597,232,8,25,61,777
107762622001002,73,1880,476,73,12,89,50,894
107781950001002,387,1951,620,61,23,59,71,1283
108027070001002,506,1201,712,232,7,20,19,199
107955262001002,279,396,417,36,36,51,0,1459
108245438001002,276,2087,382,125,36,123,34,1965
108237374001002,210,2377,361,250,36,100,69,88
108159422001002,353,228,260,108,26,60,59,603
108292798001002,412,544,415,258,58,100,15,645
108338814001002,320,1338,384,235,31,120,36,392
108250814001002,279,1265,39,97,16,29,14,1187
108172734001002,42,2190,707,254,12,36,82,317
108201342001002,530,171,652,49,43,90,2,612
108203582001002,114,1998,402,143,5,20,74,138
108263678001002,409,1767,477,53,14,20,26,1075
108340350001002,25,2270,371,126,47,21,68,1279
108207934001002,25,200,488,110,36,52,74,225
108385214001002,348,341,385,248,17,82,11,1130
108238270001002,165,910,164,127,59,125,29,1197
108462398001002,418,1481,250,220,12,78,73,1247
108222590001002,239,1951,715,61,22,59,80,1283
108303678001002,317,204,278,220,58,23,79,809
108468734001002,322,1158,406,209,58,66,82,1650
108423934001002,140,1343,695,232,39,106,34,295
108328126001002,221,1767,477,197,15,99,69,1075
108486206001002,431,909,261,259,37,120,15,639
108302718001002,207,252,296,114,47,95,19,789
108344958001002,64,141,41,204,15,40,35,460
108494654001002,25,304,402,105,5,105,56,1277
108378110001002,193,396,417,18,36,82,11,387
108535806001002,464,1343,695,232,52,82,34,295
108517694001002,94,1057,555,151,50,82,58,1149
108449022001002,262,2152,712,232,32,82,79,2038
108459646001002,329,1464,261,184,36,117,39,2055
108468414001002,352,244,706,255,58,120,4,478
108448894001002,265,1251,621,243,9,120,42,1239
108425214001002,140,2092,707,143,58,97,8,323
108508286001002,88,1068,271,232,28,49,83,1930
108504766001002,78,252,435,152,3,84,34,1524
108520382001002,19,1951,525,166,17,42,80,1283
108665534001002,262,1727,415,127,37,50,34,1731
107921532001002,79,1253,406,130,45,57,15,1765
107793340001002,140,1057,555,137,58,120,32,1242
107921084001002,75,2125,695,232,9,59,8,1727
107986172001002,435,52,488,232,13,37,38,155
108075260001002,206,1057,577,46,52,37,15,1242
107615228001002,241,2008,423,259,51,35,15,1446
107612860001002,60,1427,288,242,57,119,15,2040
107854972001002,279,1285,263,77,26,94,15,944
107782140001002,116,1245,706,184,32,82,35,2109
107699260001002,206,669,695,232,7,107,18,17
107576252001002,78,1134,629,53,58,38,32,652
107587388001002,94,1057,597,232,8,37,45,1242
107684092001002,93,1856,271,27,36,82,58,1798
107673660001002,51,750,271,110,57,115,15,2115
107575676001002,75,1201,703,232,6,37,57,2078
107606012001002,126,514,278,232,40,29,15,110
107610620001002,207,2376,263,232,27,95,33,236
107746108001002,17,744,288,232,43,85,76,531
107682108001002,88,1321,271,243,39,20,30,437
107703612001002,214,928,695,124,36,17,15,630
107958012001002,310,724,396,232,4,120,66,110
107990460001002,25,2374,400,53,45,29,38,579
108289212001002,124,591,574,242,58,52,15,2079
108047484001002,140,724,293,232,49,29,15,1612
107939772001002,112,2363,701,243,13,37,81,1802
108293628001002,140,724,261,259,1,29,15,2057
108006652001002,79,592,566,138,10,30,54,2115
107879548001002,365,2332,517,232,7,20,21,2134
108320636001002,310,2376,262,132,11,36,15,2092
108281660001002,78,2260,271,233,58,120,67,552
108257276001002,322,504,263,81,40,97,15,2100
108349116001002,298,1647,260,25,36,82,32,1517
108519356001002,94,2260,271,24,27,55,15,552
108451772001002,461,729,8,53,10,115,15,2060
108214204001002,329,1073,652,232,4,120,15,1468
108223036001002,10,1960,491,184,12,36,62,1066
108458556001002,279,605,271,179,35,119,15,971
108293052001002,140,1285,488,66,45,92,6,397
108572220001002,325,197,695,99,57,119,69,1129
108317180001002,279,1285,258,258,9,80,57,132
108311932001002,263,1464,261,4,14,82,15,907
108568572001002,488,1868,406,259,35,39,15,626
108412988001002,88,2297,406,232,52,37,83,1061
108217148001002,88,1508,450,243,7,76,63,627
108659004001002,227,1933,430,259,58,32,45,1587
107673148001002,41,844,406,28,33,120,15,1775
107545788001002,322,1699,371,232,41,22,15,1644
107635004001002,279,1285,488,235,47,45,83,397
107793020001002,140,724,703,259,36,123,81,567
107841980001002,341,1199,715,187,57,119,15,350
107797244001002,155,1936,389,189,4,37,15,1219
107920572001002,30,304,271,248,45,113,15,885
107792444001002,140,544,532,74,36,10,83,645
107766332001002,80,485,712,232,33,17,15,585
107572412001002,131,1098,261,184,24,120,15,641
107577532001002,384,524,707,185,58,120,15,453
107759356001002,48,1491,642,157,9,36,15,134
107947452001002,263,2194,372,164,36,98,15,2048
108039100001002,124,2184,711,244,58,120,21,584
108048444001002,140,724,693,92,29,2,15,2057
108222716001002,116,679,271,160,36,43,38,1365
108292284001002,140,724,713,184,6,120,37,110
108489532001002,299,1285,488,232,13,104,15,1020
108571964001002,47,942,278,232,7,20,30,1341
108550524001002,262,3,695,168,9,102,15,606
107899644001002,515,2248,254,232,42,92,34,1567
107548732001002,367,427,482,79,34,53,28,615
107595900001002,97,1348,706,143,58,120,3,1094
107603644001002,206,454,397,2,58,120,44,2065
107567484001002,25,724,703,184,20,76,15,110
107711100001002,262,1334,372,159,57,119,32,1704
107701308001002,366,2143,367,127,13,54,15,1250
107741820001002,239,1346,406,143,45,92,18,807
107684732001002,478,1201,713,232,36,72,15,1811
107708604001002,262,2390,261,237,4,20,15,1341
107680060001002,88,603,277,232,56,91,15,1061
107741756001002,527,2229,109,231,36,82,79,1039
107695548001002,423,603,214,127,36,82,62,2090
107684988001002,94,2234,695,145,7,105,81,241
107741628001002,527,1662,278,225,45,92,57,109
107698428001002,184,2376,703,232,18,20,15,1209
107788348001002,140,331,271,75,45,29,28,1874
107790332001002,268,1073,652,232,58,99,15,1468
107850108001002,279,2374,712,246,15,115,37,2052
107787196001002,58,1080,271,143,50,20,74,483
107842236001002,276,1835,698,259,10,66,83,726
107811260001002,206,2259,703,235,3,20,27,2052
107907196001002,527,352,477,143,58,93,62,1903
107841212001002,276,1057,576,233,58,120,22,1242
107781948001002,113,1951,180,152,23,87,80,1283
107845820001002,515,2374,712,97,15,40,9,645
107750844001002,25,513,406,51,58,120,44,1155
107830844001002,215,528,652,84,13,37,74,1619
107792572001002,140,1734,261,259,11,11,15,639
107769916001002,88,79,695,65,1,59,15,1297
107826940001002,205,1872,658,259,36,53,15,639
107876156001002,367,427,574,153,49,64,46,615
107748988001002,25,2308,406,259,46,120,51,1301
107903228001002,1,480,564,22,45,92,42,781
107787324001002,140,665,652,143,19,37,61,1619
107830652001002,241,1044,18,98,45,92,0,1250
107905148001002,65,665,652,143,13,37,45,1619
107752124001002,452,352,466,235,14,20,74,1903
107886396001002,425,2057,271,238,38,84,62,455
107975740001002,473,964,652,53,30,20,69,1318
107987388001002,25,2320,707,13,23,81,82,1336
108099324001002,241,649,494,55,53,37,34,1301
108046460001002,174,2374,707,232,2,9,15,598
108100732001002,241,528,652,143,51,123,74,310
108130556001002,333,204,113,152,46,64,40,1637
108100476001002,241,528,652,143,16,92,39,1619
108048636001002,140,724,447,69,27,37,15,567
108076028001002,206,414,574,232,4,87,15,668
108098364001002,295,1334,377,232,36,82,38,1893
108033788001002,94,391,406,217,36,82,68,394
108072316001002,206,2265,380,184,41,22,34,457
108068476001002,198,440,718,76,13,72,34,849
108048060001002,140,544,402,241,31,42,15,645
108104124001002,237,2374,289,127,7,20,28,941
107989884001002,25,528,652,143,39,120,81,310
108120380001002,276,2083,312,146,42,95,37,1906
108130236001002,522,204,113,152,22,20,40,1637
108133692001002,279,65,103,184,28,82,45,30
108031484001002,94,257,717,258,30,82,52,1142
108048828001002,140,724,613,187,58,120,71,109
108125116001002,137,2374,707,235,13,67,15,402
108046588001002,140,724,396,89,13,77,15,110
108028348001002,205,1459,406,25,36,82,23,434
108070972001002,206,2376,555,53,36,11,49,1032
108134332001002,279,2009,417,162,7,15,11,1459
108132028001002,279,1104,271,32,1,20,59,446
108026300001002,94,1459,396,232,36,22,25,2016
108031676001002,94,1201,491,82,4,82,75,1811
108069372001002,198,2072,574,246,4,120,15,2079
108077884001002,206,1304,330,53,25,90,33,588
108074108001002,206,891,494,53,11,39,57,1149
108131644001002,279,2047,117,220,21,124,56,471
108251452001002,70,2374,707,184,2,77,15,941
108232124001002,198,863,510,151,28,83,55,798
108253372001002,310,841,652,66,58,123,69,1229
108255612001002,322,1636,261,245,13,37,0,1704
108261948001002,400,1969,330,14,13,67,14,794
108249148001002,279,1170,68,210,3,27,36,1863
108255548001002,232,1691,396,175,13,37,32,1704
108207228001002,25,2142,8,50,39,59,82,1521
108255420001002,322,2352,642,259,36,45,3,645
108321724001002,310,306,536,171,27,37,29,1883
107983548001002,32,2362,652,108,58,120,69,39
108301372001002,147,804,532,259,58,120,3,601
108320764001002,310,724,396,232,4,20,47,1064
108324028001002,322,1334,390,235,22,20,10,2052
108323900001002,322,1120,652,3,58,29,42,1065
108287932001002,517,624,652,121,34,85,80,623
108304316001002,119,1969,288,0,58,120,14,794
108290812001002,140,724,698,83,58,68,74,1264
108290428001002,140,2051,406,259,58,97,83,1502
108291580001002,140,724,263,232,39,92,71,544
108105404001002,262,2288,371,235,6,99,82,2019
108345020001002,64,514,44,249,58,120,83,826
108338364001002,25,2315,612,259,56,21,15,279
108384124001002,368,2335,715,235,58,120,68,1895
108352252001002,71,1529,652,143,11,37,74,1619
108372604001002,262,414,574,259,30,66,15,661
108366204001002,241,2376,715,232,5,32,15,933
108364412001002,241,1553,552,259,45,6,9,1768
108368124001002,326,1063,652,247,45,58,76,790
108423164001002,140,1346,406,184,17,99,34,807
108455740001002,279,494,707,148,39,43,74,390
108415164001002,120,2374,260,259,13,37,66,1341
108459324001002,150,1969,287,80,39,25,31,1855
108412924001002,335,1872,261,232,36,82,8,1811
108424252001002,140,724,293,153,24,92,15,1612
108472828001002,120,427,260,181,25,42,80,615
108444284001002,241,528,652,143,58,38,58,1619
108467964001002,322,384,296,38,16,37,36,1782
108438716001002,207,865,263,53,27,62,15,1250
108536444001002,206,1073,652,232,54,82,47,1468
108565436001002,310,510,491,42,1,120,34,1301
108514748001002,34,1044,597,232,7,16,15,1250
108493052001002,25,1271,713,254,9,82,34,1301
108547068001002,242,1008,366,232,17,82,15,1811
108524412001002,140,574,695,74,5,119,15,2109
108524796001002,32,837,263,259,10,30,9,645
108575356001002,367,427,652,89,26,64,43,615
108550332001002,234,454,718,235,18,20,34,108
108568700001002,322,2319,129,126,36,54,15,1061
108569468001002,403,1068,359,232,37,120,15,1250
108547196001002,241,248,606,216,36,116,15,1250
108549436001002,262,2374,695,113,27,120,60,1315
108515196001002,233,1201,261,50,36,82,15,1811
108545020001002,241,2376,698,205,47,50,15,2149
108568252001002,322,796,653,27,43,90,12,1709
108563772001002,347,2206,547,109,23,108,80,1953
108668668001002,262,2308,408,259,16,120,50,403
108370428001002,262,2288,385,235,13,109,8,2019
107699452001002,224,1636,263,259,7,122,74,263
108217084001002,88,1201,693,232,22,115,15,1811
108199036001002,524,2044,406,184,45,88,34,434
108361468001002,207,589,488,248,5,120,45,1660
108206268001002,25,2320,706,53,23,54,35,165
108447548001002,262,2165,366,259,24,90,77,2019
108370364001002,499,2165,372,235,6,37,82,2019
108070652001002,206,248,652,133,7,69,15,1250
107935164001002,147,1068,415,259,7,89,15,1250
107567740001002,25,724,707,7,54,84,74,165
108443836001002,241,1040,706,142,36,82,81,296
107990588001002,25,292,372,1,32,120,74,377
107610300001002,315,292,372,235,47,95,39,377
108031548001002,94,1459,406,258,5,1,34,705
108079036001002,122,414,574,127,29,82,15,668
107750652001002,511,724,703,219,23,59,74,111
108468028001002,322,1874,260,235,6,67,75,2030
108226300001002,140,724,423,254,42,2,15,110
107807612001002,198,603,713,103,10,30,38,1061
107841852001002,276,1132,707,105,33,30,15,1061
107985404001002,25,1120,652,115,3,10,42,1065
108424508001002,140,544,263,92,24,10,15,2107
108630716001002,200,454,383,232,58,120,65,1644
108663676001002,451,1044,597,205,21,48,15,1250
107793660001002,140,1406,707,216,36,82,81,1214
108365948001002,438,1068,430,184,36,49,21,1250
107533116001002,279,1285,288,235,53,20,76,2116
108308348001002,215,2265,406,259,6,120,34,457
108382652001002,310,1994,566,95,45,92,54,619
107787388001002,140,694,488,133,33,37,74,159
108445500001002,248,2367,408,255,2,82,82,1650
107990652001002,141,2189,85,235,7,20,77,2032
107897084001002,372,905,612,184,31,10,34,112
107566716001002,25,980,587,259,50,20,68,112
108134652001002,279,1600,706,137,36,25,4,335
108100668001002,241,528,652,16,58,110,74,125
108998204001002,262,927,588,259,42,120,17,1301
108308092001002,386,1727,620,259,41,120,34,1731
108358524001002,206,239,372,83,45,51,37,508
108549948001002,262,2129,488,47,29,52,65,1883
107684028001002,92,2253,402,198,5,6,40,1396
107686844001002,98,624,547,37,36,51,80,623
107928060001002,65,2028,41,155,56,120,14,274
108159356001002,371,793,113,105,27,64,80,603
108418684001002,482,751,481,121,51,82,80,623
108556284001002,276,2368,650,114,17,82,29,803
108424380001002,197,889,417,143,45,92,68,1811
107648956001002,401,2236,210,229,47,63,29,1074
107590780001002,381,320,601,136,13,37,65,768
107753468001002,121,72,707,255,25,20,82,1554
107833276001002,309,369,432,248,46,37,74,690
107757180001002,73,459,707,255,38,52,82,52
107966780001002,511,1378,698,164,36,25,34,1378
107943036001002,258,1230,430,172,8,25,61,527
108008828001002,479,208,402,240,43,90,15,1644
108180668001002,447,1636,263,259,7,17,59,263
108086908001002,139,1663,313,168,50,37,34,420
