PanjivaRecordID,Carrier,ConsigneePanjivaID,HSCode,PortOfLading,PortOfUnlading,ShipmentDestination,ShipmentOrigin,ShipperPanjivaID
107839166001001,262,879,1,34,15,57,3,455
107772030001001,88,841,652,53,0,0,10,1229
107837182001001,262,102,261,103,43,90,74,60
107907198001001,527,665,652,143,58,13,21,1619
107846910001001,279,450,155,32,37,98,29,783
107862654001001,310,210,673,260,58,120,15,2148
107830974001001,241,528,652,44,58,120,74,310
107776638001001,307,1201,703,232,13,37,15,1811
107793022001001,140,724,261,259,36,88,15,2057
107789566001001,140,2374,707,232,2,2,43,1196
107619966001001,262,1649,392,136,13,88,36,830
107941758001001,241,920,118,173,13,55,27,375
107712574001001,262,2221,384,171,57,61,67,1581
108106558001001,262,1368,111,28,8,25,4,1941
108019838001001,118,2374,707,53,43,90,63,1724
107990718001001,25,2374,704,47,38,74,60,993
108111038001001,209,791,374,127,58,120,82,2154
108070974001001,206,2376,555,37,13,37,15,1032
108020606001001,88,454,715,259,54,82,34,384
108034110001001,94,1459,383,255,20,82,82,1929
107985918001001,500,724,698,248,58,120,74,1264
108153278001001,110,450,144,168,38,84,29,783
108133374001001,183,685,109,32,23,59,79,809
107986046001001,25,2374,706,232,3,120,15,550
108043646001001,140,528,652,143,14,2,74,204
108144958001001,310,1819,271,154,13,69,75,1759
108015422001001,88,1460,262,71,18,119,74,454
108161918001001,367,427,109,100,50,60,80,615
108027710001001,462,2234,695,259,36,61,48,241
108076222001001,206,2265,715,232,24,82,34,457
108141374001001,300,2206,652,110,8,72,80,1953
108073022001001,206,1896,600,53,36,82,54,1231
108153406001001,322,977,470,176,12,36,47,1602
108175486001001,425,879,1,60,8,103,3,266
108152126001001,390,1691,372,235,7,20,37,2052
108197822001001,527,528,652,37,58,84,74,310
108163198001001,376,1125,510,178,58,120,68,507
108019710001001,88,605,271,248,23,124,15,885
108024894001001,92,2253,126,194,23,60,40,1396
108136638001001,279,1285,488,259,49,20,15,397
108083390001001,207,363,271,109,8,25,27,914
108127038001001,279,2374,707,152,2,2,76,292
108170238001001,410,1328,34,211,23,81,31,1770
108047870001001,140,1778,106,123,58,120,34,364
108003134001001,68,2043,686,100,23,59,63,1618
108099582001001,241,1052,605,232,13,37,25,1355
108063038001001,191,2035,31,205,37,83,0,967
108242046001001,262,1368,111,47,5,95,4,1941
108217086001001,88,1201,696,232,13,37,0,1811
108256510001001,322,2234,695,3,36,10,48,241
108261118001001,367,427,591,153,26,8,80,615
108253374001001,310,949,652,53,58,120,21,1229
108277630001001,25,2379,115,220,11,37,52,1299
108106686001001,2,1662,383,136,13,5,36,830
108286590001001,94,1985,629,258,58,124,15,652
108290814001001,140,724,703,248,20,120,74,1264
108299006001001,198,1057,558,259,58,17,69,1149
108321022001001,310,724,698,259,9,20,74,2022
108308478001001,262,1755,261,259,58,120,25,281
108293822001001,140,1755,261,259,58,120,47,281
108293054001001,419,1346,406,259,45,92,34,807
108338366001001,25,528,652,259,52,120,15,1111
108364286001001,241,1201,699,254,7,20,15,639
108339262001001,25,724,261,232,5,120,15,902
108357246001001,198,1322,308,22,38,84,69,1076
108359614001001,206,1057,576,232,25,95,15,1242
108376510001001,279,1285,487,127,28,27,74,489
108467966001001,322,1636,707,175,13,50,36,1704
108424510001001,140,454,406,241,58,73,34,705
108424318001001,140,724,696,143,58,57,15,1472
108421630001001,377,462,652,143,58,120,74,1745
108485758001001,426,889,715,259,45,92,15,639
108464190001001,310,1184,699,259,0,120,34,324
108485118001001,527,528,652,143,45,92,76,310
108559102001001,279,2374,706,80,56,82,11,1571
108532798001001,198,1334,385,198,7,20,37,1431
108493630001001,25,1120,652,261,58,61,62,1065
108569534001001,322,1068,340,156,58,105,15,1250
108547070001001,103,1008,390,232,36,82,15,1811
108551294001001,422,911,10,235,47,95,37,370
108568574001001,322,633,693,217,58,120,15,2081
108517566001001,94,1057,577,109,36,82,15,1242
108519230001001,329,1459,407,258,36,82,34,710
108515646001001,94,1321,271,18,8,25,15,87
108515198001001,94,1201,260,232,46,82,15,1811
108554110001001,276,683,715,176,20,27,42,1145
108494398001001,25,724,703,232,1,120,15,110
108519102001001,94,1872,715,84,36,82,15,2078
108539902001001,207,363,271,32,27,84,27,914
108496766001001,25,2374,294,248,58,120,68,1061
108518974001001,94,1201,263,53,51,20,15,1811
108531582001001,198,2183,406,259,36,82,41,581
108516286001001,94,1872,715,259,18,120,15,639
108493182001001,135,454,367,75,13,37,7,1797
108715902001001,527,632,148,106,47,120,29,1348
108620926001001,350,257,717,258,38,84,15,1142
108647870001001,507,1057,555,53,13,37,69,1149
108630718001001,140,724,490,232,58,120,41,110
108713534001001,157,740,713,262,13,37,29,791
107893630001001,465,1029,100,221,27,96,13,1367
107958334001001,310,973,106,235,13,65,75,114
108144830001001,310,2374,294,235,44,20,75,473
108070654001001,206,248,566,232,56,20,15,1250
108364414001001,241,1044,263,259,45,92,43,1250
107639102001001,310,304,271,154,43,90,18,494
108239870001001,241,223,414,184,47,8,15,1250
108207230001001,205,2320,706,53,23,59,82,492
108572094001001,322,1068,713,259,33,82,15,1250
107751358001001,106,292,263,258,58,120,34,108
108109502001001,262,1009,612,222,58,120,34,112
108293694001001,140,544,713,259,58,10,5,645
108366846001001,241,1334,278,232,31,82,15,1817
108589182001001,527,1068,238,184,43,87,15,1250
108484286001001,521,1580,652,234,33,111,42,767
108365950001001,241,1068,481,184,36,49,18,1250
108282110001001,78,915,715,15,58,120,34,334
107911614001001,530,837,715,150,7,20,15,645
108314750001001,279,1564,112,99,37,83,50,1443
108300542001001,206,609,271,53,13,37,32,1804
108105214001001,450,223,423,243,47,95,15,1250
108107646001001,109,2288,383,235,13,37,82,2019
108369534001001,262,2288,376,67,13,37,82,2019
108303166001001,207,332,113,163,13,68,40,1637
109555390001001,94,1459,406,258,1,92,34,434
107684030001001,102,2253,313,198,23,59,40,1396
108161982001001,367,427,677,100,17,42,44,615
108134782001001,279,2374,708,235,44,37,82,246
107572670001001,41,1749,408,143,5,92,82,1650
107571710001001,41,1437,197,47,7,20,59,817
107597630001001,155,2225,693,232,58,55,19,696
107738878001001,505,399,608,127,54,82,34,680
107745854001001,17,809,506,235,8,74,37,2139
107785534001001,125,1691,491,259,7,20,64,263
107899134001001,510,1313,271,6,13,37,71,1226
107756478001001,41,1057,629,143,58,53,37,188
107920190001001,52,1287,263,188,12,36,27,95
107963070001001,351,612,652,47,57,77,29,779
107930046001001,468,992,407,235,12,105,82,1650
107918398001001,11,1562,616,47,57,119,29,1605
108056702001001,155,518,488,143,45,43,51,1248
108180670001001,447,1636,261,259,7,20,55,263
107989310001001,25,1954,652,235,33,120,36,1409
107997182001001,41,1100,283,255,36,29,82,1547
108172094001001,411,1797,406,148,13,37,34,1894
107979518001001,17,173,406,259,54,120,74,934
108181182001001,448,761,652,164,12,36,15,357
108186686001001,215,327,620,258,58,27,15,1858
108167166001001,401,2236,238,144,47,95,29,1074
108159102001001,351,1958,482,119,13,37,60,779
108279422001001,41,1507,303,235,11,90,48,419
108333758001001,497,843,611,0,45,58,42,952
108307262001001,243,261,407,8,58,120,34,331
108289086001001,124,431,593,225,36,82,74,273
108386174001001,363,827,621,179,13,37,15,207
108337662001001,338,2367,408,255,58,39,82,1650
108354686001001,155,394,260,184,20,120,15,2046
108483070001001,497,843,652,247,57,119,51,952
108405246001001,41,1562,616,105,57,119,29,1544
108415614001001,93,2343,690,127,1,27,34,303
108497598001001,29,535,521,118,43,90,74,915
108506494001001,318,438,511,232,36,117,15,1482
108589566001001,285,221,519,149,12,119,42,805
108588606001001,517,457,700,232,36,82,15,1811
108521726001001,519,1478,550,47,57,105,72,1210
108592958001001,17,1078,698,259,38,84,41,872
108593534001001,17,173,407,259,58,120,45,934
107576190001001,192,2199,576,232,58,120,69,1046
107551486001001,409,863,652,242,0,0,69,798
107580670001001,88,2009,430,71,36,29,34,1578
107660222001001,527,1454,698,232,7,53,15,1250
107635006001001,279,1225,304,259,57,119,3,1128
107602814001001,206,454,330,235,24,120,7,1982
107838462001001,262,656,77,37,13,37,70,1366
107684286001001,94,306,652,47,13,37,61,770
107712510001001,157,454,372,136,13,37,36,1918
107709822001001,262,2009,652,174,39,37,36,123
107715582001001,276,1057,590,259,28,117,34,182
107966654001001,402,971,263,149,29,120,42,1037
107970110001001,57,488,41,155,58,120,14,1335
107750846001001,25,513,406,259,58,120,65,1341
107772094001001,88,1233,652,53,42,90,69,340
107742078001001,530,2376,492,184,7,51,74,1084
107818238001001,207,1057,555,151,58,78,69,1149
108047934001001,140,724,430,127,2,52,34,1294
107921854001001,80,2331,652,7,57,119,36,727
107863742001001,46,2349,271,32,47,95,47,1875
107761790001001,64,1265,41,155,15,103,14,460
107818814001001,207,772,560,232,20,20,34,112
107779774001001,94,2205,257,105,36,82,15,1219
107637822001001,309,748,458,20,36,36,42,1052
108017406001001,88,204,115,157,14,59,27,442
108048638001001,140,724,698,259,13,37,0,2057
107689342001001,40,1434,263,259,58,120,34,1301
108201790001001,202,331,271,53,45,92,39,1908
108273150001001,530,964,652,216,7,20,69,1813
108044798001001,140,379,551,143,38,51,75,1408
107730622001001,401,1169,652,175,41,36,36,1886
107928318001001,113,1951,715,105,23,93,80,1283
108218430001001,88,685,115,157,23,1,27,442
108272446001001,14,424,555,232,58,120,15,1815
108044606001001,140,815,95,184,5,2,69,411
107885566001001,425,505,566,237,9,117,80,619
107793662001001,362,837,373,127,10,30,82,1857
108048254001001,140,724,261,140,58,120,74,701
108250110001001,279,620,271,202,13,98,61,2066
107955262001001,279,396,417,225,36,82,11,1459
107784062001001,212,2315,637,127,58,27,34,1301
108007166001001,80,509,695,259,12,36,5,2130
108245438001001,276,2087,382,93,36,82,34,1965
108237374001001,210,2377,361,201,36,82,69,88
108292798001001,140,544,415,258,51,10,15,645
108147198001001,310,1056,42,56,18,82,17,1071
108338814001001,25,1338,384,235,44,120,36,392
108189182001001,351,158,89,225,15,40,18,1764
108172734001001,411,2190,707,126,12,36,10,317
108125438001001,279,505,550,40,36,27,15,1926
108201342001001,530,171,652,251,43,80,80,612
108214590001001,168,1020,639,232,58,120,34,449
108203582001001,530,1998,402,143,7,20,55,138
108264446001001,411,2190,707,129,2,2,82,317
108113470001001,262,1774,436,210,47,95,70,762
108340350001001,25,2270,371,126,47,66,82,1279
108397566001001,144,171,652,251,45,92,80,612
108396734001001,527,2044,278,184,45,92,10,1155
108207934001001,25,200,488,113,36,10,74,225
108309374001001,262,227,478,229,13,27,36,1904
108303678001001,207,204,278,26,58,120,79,809
108423742001001,140,724,698,114,45,92,74,2022
108357182001001,197,1210,372,151,15,40,32,1229
108308350001001,262,510,391,0,58,120,34,1301
108447038001001,262,1854,652,232,36,82,78,1260
108535806001001,206,1343,695,232,36,82,44,295
108552254001001,262,1120,652,135,58,117,42,1065
108563582001001,250,694,488,143,39,85,74,159
108459646001001,279,1464,261,184,19,117,15,2055
108559678001001,528,620,271,202,8,25,61,2066
108468414001001,322,244,706,255,25,120,82,478
108448894001001,262,1251,621,243,36,73,42,1239
108425214001001,140,2092,707,143,58,120,32,323
108464062001001,310,857,715,259,58,120,43,1438
108539198001001,207,158,89,256,38,84,23,1353
108574206001001,353,228,599,187,26,64,4,603
107921532001001,79,1253,406,247,45,92,45,1765
107675260001001,130,454,715,232,13,37,15,544
107793340001001,140,1057,555,232,58,120,2,1242
107921084001001,75,2125,695,232,23,35,15,1727
107763004001001,75,454,383,232,30,37,15,1644
108100860001001,241,2376,707,116,7,20,15,132
108075260001001,206,1057,577,232,5,37,15,1242
107854972001001,279,1285,263,97,5,64,15,944
107699260001001,206,669,695,232,7,1,15,17
107673660001001,51,750,271,26,57,119,15,2115
107879804001001,401,1535,695,184,43,90,1,1206
107575676001001,75,1201,703,232,13,45,15,2078
107830396001001,241,628,642,248,1,37,15,511
107835772001001,262,1631,491,184,1,37,15,2053
107779516001001,94,605,271,248,36,10,44,223
107746108001001,17,744,288,232,43,47,15,531
107696764001001,198,2272,285,259,4,119,15,1633
108067068001001,198,52,488,232,58,72,15,155
107685308001001,118,1459,371,232,36,82,15,1100
107990460001001,25,2374,400,53,32,92,15,579
108293628001001,140,724,261,259,49,120,15,2057
108090492001001,214,1272,707,67,47,70,15,294
108296700001001,172,736,599,184,58,117,46,664
108320636001001,310,2376,262,232,12,72,15,2092
108022972001001,88,2376,479,246,36,82,71,1173
108257276001001,322,504,263,56,36,82,15,2100
108349116001001,94,1647,260,25,36,82,81,1517
108387004001001,391,938,8,216,43,90,15,2060
108451772001001,73,729,8,53,10,30,15,2060
108209916001001,41,704,693,184,36,117,81,1440
108458556001001,279,605,271,184,57,91,15,971
108572220001001,325,197,695,53,57,119,76,1129
108542844001001,210,1187,244,254,12,36,15,1001
108317180001001,279,1285,258,258,58,80,51,132
108153276001001,322,556,612,232,43,90,32,609
108217148001001,88,1508,450,243,7,20,44,627
109554492001001,94,257,717,258,45,92,24,1142
108659004001001,227,1933,430,259,58,93,15,1587
108282940001001,80,1384,561,174,45,80,15,1730
107841980001001,276,1199,715,259,57,119,83,350
107741052001001,527,1199,715,259,56,120,15,594
107645436001001,351,837,715,87,10,30,15,645
107577532001001,78,524,707,53,58,120,12,453
107947452001001,263,2194,372,23,36,16,15,2048
108091900001001,221,2181,372,130,45,92,15,1644
108048444001001,140,724,693,259,2,2,57,2057
108222716001001,116,679,271,248,36,43,9,1365
108348604001001,94,130,640,232,13,106,15,389
108279356001001,41,1658,629,232,58,51,15,1741
108272700001001,530,2376,555,53,7,20,35,1032
108340028001001,25,1249,574,71,1,120,15,661
108571964001001,322,942,278,232,51,20,15,1341
108550524001001,262,3,695,29,50,104,15,606
108629692001001,140,724,396,232,58,72,15,110
107899644001001,486,2248,254,232,45,8,34,1567
108247484001001,276,672,683,53,31,120,15,1590
107489212001001,68,2043,211,100,23,59,12,1618
107640060001001,187,620,271,119,57,119,29,1227
107652604001001,425,1969,652,24,36,118,31,1855
107584508001001,88,440,402,134,36,25,34,849
107603644001001,206,454,397,235,44,120,36,2065
107631868001001,279,2374,706,32,21,118,60,1691
107638460001001,310,1699,380,232,29,36,15,2038
107617212001001,241,528,652,143,47,95,64,310
107566844001001,25,454,382,221,7,20,7,811
107595772001001,140,452,8,197,58,120,15,283
107619388001001,262,857,715,259,58,120,20,1438
107661500001001,527,528,652,146,46,120,74,310
107711100001001,519,1334,372,136,57,119,36,1704
107701308001001,207,2143,367,29,13,37,15,1250
107741820001001,527,1346,406,143,54,92,34,807
107722748001001,413,198,48,230,13,37,11,147
107723900001001,322,1691,712,175,22,37,36,1704
107684988001001,94,2234,695,259,44,105,48,241
107719164001001,203,1711,695,32,57,119,60,1315
107698428001001,206,2376,703,232,7,20,63,1209
107788348001001,140,331,271,75,45,51,36,1874
107814204001001,34,1202,256,47,26,64,29,713
107838716001001,262,2060,382,29,13,5,76,895
107850108001001,531,2374,712,97,15,40,37,2052
107787196001001,140,1080,271,13,7,20,74,483
107874044001001,354,32,458,215,58,120,21,82
107843260001001,276,1177,706,173,10,30,37,949
107842236001001,276,1835,698,259,10,30,35,726
107811260001001,206,2259,703,235,11,20,37,2052
107780284001001,94,2148,707,235,13,37,61,86
107845820001001,273,2374,712,97,15,40,15,645
107750844001001,25,513,406,259,49,120,34,1155
107833788001001,262,1175,29,244,15,111,53,1198
107792572001001,140,1734,261,259,13,37,1,639
107790140001001,140,724,696,232,39,92,15,110
107826940001001,241,1872,658,259,36,82,43,639
107862012001001,310,2325,654,232,4,120,15,1594
107830652001001,241,1044,18,53,20,92,15,1250
107747580001001,21,1453,64,8,7,20,3,745
107922876001001,88,1181,1,165,15,40,32,1453
108133436001001,279,11,115,231,21,48,52,1722
108133180001001,279,1969,283,97,2,4,14,5
108046460001001,140,2374,707,256,2,2,15,598
108100732001001,241,528,652,143,13,37,51,310
108143612001001,196,1691,516,184,7,20,74,263
108130556001001,279,204,113,152,3,64,40,1637
107989820001001,25,2360,271,89,58,120,74,1925
108100476001001,241,528,652,143,45,68,74,1619
108048188001001,140,985,715,27,38,84,15,626
108099580001001,241,1726,488,232,51,27,15,1660
108024892001001,92,2253,271,194,23,17,40,1396
108072316001001,206,2265,380,184,29,37,34,457
108145148001001,310,1160,271,235,7,53,42,1079
108068476001001,198,440,718,53,35,37,34,849
108048060001001,140,544,402,241,58,76,15,645
108104124001001,262,2374,289,127,7,20,8,941
107989884001001,25,528,652,102,58,120,74,310
108120380001001,276,2083,312,235,47,38,37,1906
108130236001001,279,204,113,152,35,20,40,1637
108019068001001,88,725,271,238,36,82,15,2093
108161916001001,280,427,629,100,50,104,80,615
108070972001001,206,2376,555,53,36,27,81,1032
108130364001001,279,204,113,152,56,64,40,517
108132028001001,350,1104,271,32,7,20,29,446
108069372001001,198,2072,574,259,58,120,47,2079
108074108001001,206,891,494,158,36,39,69,1149
108131644001001,279,2047,117,220,21,62,52,471
108249084001001,279,121,468,28,15,40,36,833
108245436001001,276,2087,380,224,36,82,34,1965
108256444001001,322,1177,707,259,41,10,15,271
108249148001001,279,1170,68,228,13,27,36,1863
108261116001001,1,427,647,153,26,64,80,615
108207228001001,25,2142,8,53,23,59,41,1521
108255420001001,322,2352,642,259,36,10,68,645
108301372001001,206,804,532,70,58,120,15,601
108323900001001,322,1120,652,247,58,17,42,1065
108290812001001,288,724,698,248,58,120,74,1264
108315836001001,279,1285,487,127,58,45,74,489
108364988001001,493,882,678,176,45,92,42,919
108338364001001,25,2315,612,69,58,120,15,279
108384124001001,322,2335,715,235,58,9,7,1895
108352252001001,140,1529,652,91,13,37,74,1619
108366204001001,241,2376,715,124,13,37,15,933
108341500001001,180,528,652,53,7,20,74,1619
108364412001001,241,1553,552,259,45,100,34,1768
108340220001001,25,864,8,235,43,90,25,1651
108460988001001,279,1368,111,47,49,119,4,1941
108488188001001,530,964,601,239,7,20,69,1813
108423164001001,174,1346,406,184,45,92,34,807
108412924001001,88,1872,261,232,36,82,28,1811
108424252001001,143,724,293,232,45,92,15,1612
108438716001001,207,865,263,0,45,92,15,1250
108568380001001,322,1177,707,209,58,10,15,2105
108547068001001,241,1008,366,232,36,82,46,1811
108567996001001,322,2166,10,140,13,37,75,2032
108568700001001,322,2319,129,259,11,27,15,1061
108552252001001,262,1819,271,103,7,30,42,2088
108569468001001,322,1068,359,232,16,120,15,1250
108547196001001,241,248,606,52,36,82,15,1250
108549436001001,262,2374,695,131,8,120,60,1315
108515196001001,94,1201,261,232,36,82,22,1811
108502396001001,68,1129,453,100,23,87,80,1618
108536188001001,206,514,426,232,36,82,77,544
108715452001001,527,2390,712,259,7,20,24,1341
108707388001001,332,1539,707,221,50,104,13,25
108537020001001,206,1691,261,143,46,20,74,263
107951996001001,279,7,101,250,36,94,70,1458
107845756001001,279,7,101,58,38,84,70,1458
107904636001001,521,401,545,247,33,27,46,1038
108217084001001,88,1201,693,232,13,37,6,1811
108607612001001,78,1985,629,99,36,82,61,2102
108206268001001,25,2320,706,111,23,59,74,165
108370364001001,395,2165,372,235,13,37,82,2019
107935164001001,198,1068,415,259,7,20,22,1250
107567740001001,25,724,707,71,38,24,74,165
107610300001001,455,292,372,235,47,95,74,377
108079036001001,206,414,574,164,36,82,15,668
107750652001001,25,724,703,239,23,59,74,111
108048252001001,140,724,703,58,58,120,74,978
108468028001001,322,1874,260,235,58,120,6,2030
108226300001001,140,724,423,184,2,65,15,110
107807612001001,198,603,713,232,30,30,15,1061
107837436001001,262,500,703,232,43,62,15,350
108232508001001,416,1068,359,232,58,105,80,1930
108630716001001,140,454,383,232,58,120,0,1644
108663676001001,241,1044,597,232,21,93,15,1250
107751228001001,25,864,8,235,13,37,8,1651
107724668001001,322,1158,407,260,13,37,48,1257
108131964001001,279,483,48,47,37,83,24,861
108227004001001,140,1969,288,192,2,123,14,794
107787388001001,140,694,488,143,13,37,1,159
108445500001001,262,2367,408,255,36,77,82,1650
107897084001001,481,905,612,184,58,66,34,112
107702076001001,207,1628,707,255,27,119,82,317
108134652001001,279,1600,706,127,36,53,82,335
108100668001001,241,528,652,146,54,120,74,125
108294524001001,140,1962,283,122,45,92,13,1379
108998204001001,280,927,588,259,58,120,34,1301
108358524001001,206,239,372,53,22,92,37,508
107684028001001,490,2253,402,198,23,59,40,1396
107686844001001,98,624,547,92,36,82,66,623
107973948001001,513,740,109,47,35,44,29,791
108003132001001,68,2043,260,100,23,85,80,1618
108159356001001,353,793,113,105,26,62,80,603
108162044001001,352,427,599,185,26,64,80,615
108556284001001,276,2368,650,86,36,82,29,803
108424380001001,140,889,417,12,45,92,15,1811
107597628001001,155,861,278,232,16,20,15,142
107579004001001,80,1376,397,235,3,120,36,314
107698236001001,206,1216,257,53,36,87,69,2027
107692412001001,155,2331,566,171,57,99,36,727
107753468001001,29,72,707,141,7,20,82,1554
107784508001001,112,1704,275,119,47,95,29,990
107920380001001,57,1479,654,232,36,124,74,679
107940924001001,235,686,488,67,45,27,74,503
107940348001001,227,2277,707,127,36,38,82,290
108008828001001,80,208,402,195,43,90,15,1644
108180668001001,447,1636,263,259,7,111,74,263
108086908001001,466,1663,313,168,50,104,34,420
108145340001001,310,1704,652,75,47,95,9,1786
108061628001001,181,1746,695,232,12,87,15,1956
108210172001001,41,318,600,53,58,56,21,1340
108276220001001,15,537,225,176,58,120,42,1766
108314620001001,276,822,450,255,47,13,28,103
108278844001001,41,477,241,119,57,8,29,1344
108336700001001,154,928,695,259,12,36,34,729
108526204001001,155,1837,494,259,10,30,5,374
107499388001001,113,1951,480,181,56,59,80,1283
107569020001001,25,391,407,190,58,21,37,2052
107774844001001,88,2009,417,127,13,45,15,591
107957500001001,310,977,652,247,58,43,44,767
107662332001001,226,2304,562,184,58,10,74,119
107876348001001,369,1616,707,164,23,59,74,165
107645820001001,354,2055,475,130,28,30,69,1813
108180284001001,447,909,397,97,5,20,56,1310
107718972001001,279,2374,707,47,15,32,29,67
107994556001001,63,477,605,119,47,80,29,1344
107713148001001,328,454,367,136,13,37,36,1918
107651836001001,425,2176,4,111,15,40,3,455
108176444001001,361,477,497,57,57,119,58,1371
108081596001001,207,2374,707,163,7,74,40,2009
108114684001001,82,1970,365,171,13,5,7,1112
107731580001001,410,1388,39,116,32,76,15,1011
108012028001001,88,2374,397,71,36,1,7,1112
108146556001001,310,306,557,119,13,53,29,1883
